Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
3.499997,S,3.499997,1.622678,0.001469994,0.4045205,0.0002802977,357.0917,60.53305,253.8501,0.1759392,83.40254,101.4777,2.929526,22.7348255668717,22.67972,1.581959,1859.26163804502,1858.854,31.59629,88.80166,89.02619,3766.395,52.14845
3.599997,S,3.599997,1.625215,-0.0005439469,0.4042694,-0.00007486024,327.2898,60.39112,252.5678,-0.04677285,83.23919,101.4668,2.95423,7.74190951112379,7.615685,1.392302,1860.87546273527,1860.465,31.74788,88.79602,89.02237,3952.383,55.31583
3.699997,S,3.699997,1.624441,0.0002857435,0.4043458,0.0000182539,211.5369,60.28024,250.4615,0.01130046,83.07584,101.4709,2.981378,-52.954955877575,-52.95489,0.08352894,1858.24046525534,1857.828,31.81534,88.79306,89.01891,4138.34,58.4952
3.799997,S,3.799997,1.620029,0.001138889,0.4047841,0.0001997942,171.8732,60.20749,247.4761,0.1220541,82.91248,101.4912,3.01114,-72.5759967012272,-72.57491,-0.3971595,1851.85847965633,1851.445,31.79607,88.79035,89.01612,4323.788,61.67617
3.899997,S,3.899997,1.61346,0.00006674388,0.405445,0.00002871995,96.53262,60.15633,244.0014,0.01726318,82.74912,101.5246,3.043034,-111.044275014536,-111.0382,-1.161531,1842.83391949902,1842.42,31.72135,88.78567,89.01362,4508.47,64.85272
3.999997,S,3.999997,1.603345,0.000142104,0.4540421,0.000007268377,0,60.14112,267.7777,0.00427842,82.59066,101.5745,3.076797,-175.424435047566,-175.407,-2.473209,1829.51448336009,1829.101,31.55943,88.78197,89.01151,4692.021,68.01764
4.099999,S,4.099999,1.589071,0.0008267029,0.4555459,0.0001444925,0,60.14109,261.8987,0.08291268,82.59066,101.6441,3.088086,-172.279238264893,-172.2616,-2.465178,1812.14615338341,1811.734,31.31205,88.77881,89.00986,4873.973,71.16121
4.200001,S,4.200001,1.575046,0.00018089,0.4570694,0.00003697908,0,60.14109,256.204,0.0206891,82.59066,101.7147,3.099514,-169.232881116197,-169.2161,-2.383181,1795.08987244646,1794.679,31.06991,88.77428,89.00819,5054.206,74.28024
4.300004,S,4.300004,1.561258,0.0005073268,0.4586113,0.00007671327,0,60.14109,250.6843,0.04185438,82.59066,101.7835,3.110673,-166.279871692548,-166.2633,-2.34751,1778.33066585115,1777.921,30.83403,88.77065,89.00643,5232.749,77.3754
4.400006,S,4.400006,1.547699,0.0005537145,0.4601704,0.0001011021,0,60.14109,245.3315,0.05380087,82.59066,101.8517,3.121731,-163.416301732204,-163.4,-2.308175,1761.86146266118,1761.453,30.60103,88.76678,89.00472,5409.633,80.44712
4.500008,S,4.500008,1.534366,0.0003091803,0.4617449,0.00005234418,0,60.14109,240.1385,0.02717248,82.59066,101.9198,3.132762,-160.638152760834,-160.6224,-2.249609,1745.67432278898,1745.267,30.37362,88.76256,89.00296,5584.886,83.4958
4.60001,S,4.60001,1.521249,0.0005584868,0.4633339,0.00009305126,0,60.14109,235.098,0.0471286,82.59066,101.9866,3.143596,-157.941564826124,-157.926,-2.217301,1729.75922147443,1729.353,30.15054,88.7588,89.00117,5758.535,86.522
4.700013,S,4.700013,1.508343,0.0004693428,0.464936,0.00008434847,0,60.14109,230.2034,0.04168782,82.59066,102.0532,3.154381,-155.323195202315,-155.308,-2.17258,1714.1091450191,1713.704,29.93109,88.75471,88.99939,5930.606,89.52604
4.800015,S,4.800015,1.495643,0.0004065281,0.46655,0.00006816903,0,60.14109,225.449,0.03288185,82.59066,102.1193,3.165088,-152.779710808582,-152.7649,-2.12729,1698.71712108115,1698.313,29.71647,88.7506,88.99757,6101.128,92.50838
4.900017,S,4.900017,1.483143,0.0005417439,0.4681749,0.00009273082,0,60.14109,220.8284,0.04366121,82.59066,102.1845,3.175656,-150.307781549045,-150.2932,-2.093616,1683.57612702539,1683.173,29.50557,88.74667,88.99573,6270.125,95.46945
5.00002,S,5.00002,1.470836,0.0004579357,0.4698099,0.00008129112,0,60.14109,216.3363,0.03736635,82.59066,102.2494,3.186186,-147.904533386842,-147.8903,-2.051868,1668.67816584667,1668.276,29.29844,88.74251,88.99387,6437.621,98.40961
5.100022,S,5.100022,1.458718,0.0004655429,0.471454,0.00007859537,0,60.14109,211.9678,0.03527468,82.59066,102.3138,3.196622,-145.567525381895,-145.5536,-2.013448,1654.01724738118,1653.616,29.09547,88.7384,88.99198,6603.641,101.3293
5.200024,S,5.200024,1.446783,0.000530662,0.4731064,0.00009213109,0,60.14109,207.7174,0.04037954,82.59066,102.3777,3.206975,-143.293678455181,-143.28,-1.97987,1639.58635770113,1639.186,28.89595,88.73433,88.99008,6768.208,104.2288
5.300026,S,5.300026,1.435027,0.0004780733,0.4747662,0.00008369985,0,60.14109,203.5808,0.03582846,82.59066,102.4412,3.217273,-141.080767736977,-141.0674,-1.942082,1625.37950170705,1624.98,28.70004,88.73011,88.98816,6931.342,107.1086
5.400029,S,5.400029,1.423445,0.0004893343,0.4764327,0.00008417136,0,60.14109,199.5539,0.03519449,82.59066,102.5043,3.22749,-138.926493581076,-138.9134,-1.907333,1611.3926815924,1610.994,28.5078,88.72594,88.98621,7093.069,109.9689
5.500031,S,5.500031,1.412032,0.0005371992,0.4781053,0.00009222832,0,60.14109,195.6323,0.03767366,82.59066,102.5669,3.237645,-136.828449384184,-136.8156,-1.875142,1597.61689138306,1597.219,28.31886,88.72176,88.98425,7253.409,112.8102
5.600033,S,5.600033,1.400783,0.000514183,0.4797834,0.0000902027,0,60.14109,191.8116,0.03600065,82.59066,102.6293,3.247753,-134.784481270134,-134.7719,-1.841565,1584.04613134475,1583.649,28.13317,88.71751,88.98226,7412.383,115.6328
5.700036,S,5.700036,1.389693,0.0005098123,0.4814667,0.00008783069,0,60.14109,188.0882,0.0342537,82.59066,102.6913,3.25781,-132.792619524606,-132.7803,-1.808793,1570.67540536578,1570.279,27.95085,88.71323,88.98025,7570.011,118.437
5.800038,S,5.800038,1.378761,0.0005395816,0.4831539,0.00009399043,0,60.14109,184.4596,0.03582368,82.59066,102.753,3.267807,-130.851388195347,-130.8393,-1.778586,1557.50470666962,1557.109,27.7716,88.70897,88.97822,7726.313,121.2231
5.90004,S,5.90004,1.367982,0.0005232652,0.4848449,0.0000918847,0,60.14109,180.9215,0.03422992,82.59066,102.8144,3.277757,-128.958539881672,-128.9467,-1.747446,1544.52403857686,1544.129,27.59546,88.70463,88.97617,7881.309,123.9914
6.000042,S,6.000042,1.357352,0.0005491644,0.4865392,0.00009480584,0,60.14109,177.4712,0.03452428,82.59066,102.8756,3.287666,-127.112711318981,-127.1011,-1.718068,1531.73040047238,1531.336,27.42237,88.70031,88.97409,8035.016,126.7423
6.100045,S,6.100045,1.346868,0.0005524453,0.4882362,0.00009618283,0,60.14109,174.1053,0.03424234,82.59066,102.9365,3.297539,-125.312084061101,-125.3007,-1.68908,1519.11978969605,1518.726,27.25217,88.69594,88.97199,8187.455,129.476
6.200047,S,6.200047,1.336524,0.0005440852,0.4899359,0.00009541183,0,60.14109,170.8211,0.03321179,82.59066,102.9972,3.307382,-123.555157173466,-123.544,-1.6604,1506.68520756845,1506.292,27.08484,88.69152,88.96986,8338.642,132.1928
6.300049,S,6.300049,1.326318,0.0005649281,0.4916377,0.00009764271,0,60.14109,167.6156,0.03323545,82.59066,103.0578,3.317199,-121.840242990312,-121.8293,-1.632934,1494.42465382836,1494.032,26.92035,88.68711,88.96772,8488.595,134.8931
6.400052,S,6.400052,1.316247,0.0005849852,0.4933413,0.0001018992,0,60.14109,164.4866,0.03391953,82.59066,103.1182,3.326985,-120.166338756212,-120.1556,-1.606474,1482.33212576228,1481.94,26.75851,88.68267,88.96555,8637.331,137.577
6.500054,S,6.500054,1.306308,0.0005650142,0.4950463,0.00009921264,0,60.14109,161.4311,0.03230044,82.59066,103.1785,3.336758,-118.531722931732,-118.5212,-1.579396,1470.4056244135,1470.014,26.59935,88.67816,88.96336,8784.868,140.2449
6.600056,S,6.600056,1.296499,0.000574426,0.4967523,0.0001004833,0,60.14109,158.4474,0.03199952,82.59066,103.2386,3.346507,-116.935521476443,-116.9252,-1.553637,1458.64214991806,1458.251,26.44284,88.67365,88.96116,8931.221,142.897
6.700058,S,6.700058,1.286815,0.0005924359,0.4984593,0.0001043895,0,60.14109,155.5328,0.03252047,82.59066,103.2988,3.356257,-115.376330425096,-115.3662,-1.528895,1447.03470079696,1446.644,26.28884,88.66913,88.95892,9076.407,145.5335
6.800061,S,6.800061,1.277239,0.0005971796,0.5001697,0.0001046305,0,60.14109,154.1994,0.03220554,82.59066,103.3589,3.366007,-114.662862114698,-114.6528,-1.519013,1435.55727344445,1435.167,26.13689,88.66455,88.95666,9220.44,148.1548
6.900063,S,6.900063,1.267723,0.0006013812,0.5018917,0.0001060829,0,60.14109,151.5613,0.03198405,82.59066,103.4195,3.375822,-113.251586839368,-113.2417,-1.49643,1424.16986067858,1423.78,25.98622,88.65993,88.95438,9363.33,150.761
7.000065,S,7.000065,1.258318,0.0006117421,0.5036156,0.0001072997,0,60.14109,148.9823,0.03169177,82.59066,103.4801,3.385649,-111.871914952892,-111.8622,-1.474302,1412.92147185356,1412.532,25.8378,88.65529,88.95207,9505.088,153.3521
7.100068,S,7.100068,1.249021,0.0006061512,0.5053415,0.000107103,0,60.14109,146.4607,0.03099226,82.59066,103.5408,3.395491,-110.522944115862,-110.5134,-1.452445,1401.81010588388,1401.421,25.69156,88.6506,88.94975,9645.729,155.9286
7.20007,S,7.20007,1.239829,0.0006155848,0.5070695,0.0001082587,0,60.14109,143.9948,0.03069447,82.59066,103.6018,3.405367,-109.203679938296,-109.1943,-1.431279,1390.83176399056,1390.443,25.54751,88.64588,88.94739,9785.267,158.4905
7.300072,S,7.300072,1.230741,0.0006494094,0.5087992,0.00011503,0,60.14109,141.5829,0.03195925,82.59066,103.6629,3.415269,-107.913430246657,-107.9042,-1.4114,1379.98444346674,1379.596,25.40551,88.64117,88.94501,9923.713,161.0382
7.400074,S,7.400074,1.221753,0.0006414911,0.5105311,0.0001144452,0,60.14109,139.2232,0.03116096,82.59066,103.7242,3.425215,-106.651069510448,-106.642,-1.39085,1369.26314451102,1368.875,25.26551,88.63637,88.9426,10061.08,163.5717
7.500077,S,7.500077,1.212864,0.0006294401,0.5122652,0.0001104584,0,60.14109,136.9144,0.02947675,82.59066,103.7859,3.435206,-105.415906216243,-105.407,-1.370268,1358.66686902473,1358.279,25.12758,88.63153,88.94018,10197.38,166.0913
7.600079,S,7.600079,1.204071,0.0006641325,0.5140018,0.000117419,0,60.14109,134.6552,0.03071325,82.59066,103.8478,3.445249,-104.207266504847,-104.1985,-1.351662,1348.19261425226,1347.805,24.99157,88.62671,88.93771,10332.64,168.5972
7.700081,S,7.700081,1.195373,0.0006650566,0.5157411,0.0001183081,0,60.14109,132.4441,0.0303352,82.59066,103.9102,3.45535,-103.024418712645,-103.0158,-1.332592,1337.83738039072,1337.45,24.85745,88.62182,88.93523,10466.85,171.0897
7.800084,S,7.800084,1.186767,0.0006749102,0.517484,0.0001193934,0,60.14109,130.2798,0.03001193,82.59066,103.967,3.464565,-101.866574589548,-101.8581,-1.313957,1327.59816797134,1327.211,24.72521,88.61691,88.93274,10600.03,173.5688
7.900086,S,7.900086,1.178253,0.0006657677,0.5192309,0.0001169194,0,60.14109,128.1616,0.02881511,82.59066,103.9536,3.462385,-100.733427465247,-100.7251,-1.295237,1317.47597696807,1317.089,24.59486,88.61193,88.93021,10732.19,176.0348
8.000088,S,8.000088,1.169827,0.0006936599,0.5209839,0.0001221994,0,60.14109,126.088,0.02952957,82.59066,103.9401,3.460206,-99.624046548757,-99.61585,-1.27792,1307.46380651245,1307.077,24.46628,88.60696,88.92764,10863.35,178.4878
8.10009,S,8.10009,1.161488,0.0007151322,0.522746,0.0001263273,0,60.14109,124.0588,0.02993471,82.59066,103.9267,3.458034,-98.5384564929669,-98.53039,-1.260815,1297.56165538672,1297.175,24.33942,88.60194,88.92506,10993.51,180.9281
8.200092,S,8.200092,1.153234,0.0006997157,0.5245296,0.0001236835,0,60.14109,122.0757,0.02874177,82.59066,103.9135,3.455887,-97.477558586479,-97.46963,-1.243244,1287.76652493483,1287.38,24.2143,88.59686,88.92245,11122.69,183.3557
8.300095,S,8.300095,1.145064,0.0007161237,0.5260804,0.0001245082,0,60.14109,120.0791,0.02837645,82.59066,103.9003,3.453747,-96.4094245984644,-96.40163,-1.225922,1278.07841566985,1277.692,24.09094,88.59176,88.91982,11250.89,185.771
8.400097,S,8.400097,1.136977,0.0007494136,0.5274948,0.0001306725,0,60.14109,118.0929,0.02921038,82.59066,103.887,3.451602,-95.3468489062627,-95.33918,-1.209278,1268.49532645881,1268.109,23.96927,88.58665,88.91715,11378.13,188.1739
8.500099,S,8.500099,1.128977,0.0007542087,0.5289015,0.0001316687,0,60.14109,116.1471,0.02887126,82.59066,103.8739,3.449467,-94.3058879608845,-94.29835,-1.192347,1259.02025608816,1258.634,23.84928,88.58147,88.91446,11504.42,190.5648
8.600101,S,8.600101,1.121056,0.000739273,0.5303018,0.0001291873,0,60.14109,114.2396,0.02778852,82.59066,103.8608,3.447344,-93.2854544651097,-93.27805,-1.175331,1249.64520708847,1249.259,23.73097,88.57623,88.91174,11629.77,192.9438
8.700104,S,8.700104,1.113215,0.0007450946,0.5316952,0.0001292468,0,60.14109,112.3698,0.02727474,82.59066,103.8477,3.445219,-92.2851875387952,-92.27791,-1.15895,1240.3701793796,1239.984,23.61434,88.57097,88.90899,11754.18,195.3111
8.800106,S,8.800106,1.105453,0.0007872878,0.5330818,0.0001356557,0,60.14109,110.537,0.02808717,82.59066,103.8345,3.443086,-91.304641909057,-91.29748,-1.143582,1231.1951705363,1230.809,23.49929,88.56571,88.90621,11877.68,197.6668
8.900108,S,8.900108,1.097772,0.0008208489,0.534461,0.0001416931,0,60.14109,108.7404,0.02878605,82.59066,103.8213,3.440947,-90.343537902392,-90.33649,-1.128457,1222.12017871716,1221.734,23.38575,88.56041,88.90341,12000.26,200.011
9.000111,S,9.000111,1.090164,0.000808926,0.535834,0.0001396701,0,60.14109,106.9788,0.02784395,82.59066,103.8082,3.438815,-89.4010952348932,-89.39417,-1.112744,1213.13820769515,1212.752,23.27378,88.55502,88.90058,12121.94,202.344
9.100113,S,9.100113,1.082632,0.0007828351,0.5372,0.0001351581,0,60.14109,105.2512,0.02644205,82.59066,103.7949,3.436672,-88.4769118244811,-88.47011,-1.09707,1204.25025659011,1203.864,23.16336,88.54958,88.89772,12242.72,204.6658
9.200115,S,9.200115,1.075172,0.0008256522,0.5385596,0.0001414929,0,60.14109,103.5569,0.02716711,82.59066,103.7815,3.434502,-87.5704648350916,-87.56377,-1.082818,1195.45332511443,1195.067,23.05444,88.54416,88.89482,12362.62,206.9767
9.300117,S,9.300117,1.067782,0.0008610992,0.539913,0.0001465043,0,60.14109,101.8948,0.0276086,82.59066,103.768,3.432302,-86.6813080921732,-86.67472,-1.068684,1186.74541222386,1186.359,22.94695,88.5387,88.89191,12481.65,209.2767
9.40012,S,9.40012,1.060463,0.0008688102,0.5412598,0.0001477962,0,60.14109,100.2644,0.02733832,82.59066,103.7511,3.429574,-85.8090687986711,-85.80259,-1.054437,1178.12551785593,1177.739,22.84088,88.53316,88.88895,12599.81,211.5661
9.500122,S,9.500122,1.053213,0.0008491785,0.5426002,0.0001444898,0,60.14109,98.66502,0.02623555,82.59066,103.7323,3.426523,-84.9534561139693,-84.94709,-1.040003,1169.59364240308,1169.207,22.73624,88.52757,88.88597,12717.12,213.845
9.600124,S,9.600124,1.046036,0.0008724094,0.54088,0.0001470908,0,60.14109,96.55144,0.02621903,82.59066,103.5968,3.404568,-83.8227550077974,-83.81654,-1.020725,1161.15378832472,1160.767,22.63318,88.52197,88.88296,12833.57,216.1134
9.700127,S,9.700127,1.038967,0.0008674712,0.5367496,0.000145917,0,60.14109,94.07338,0.02553757,82.59066,103.3708,3.367926,-82.4970670531135,-82.49104,-0.9971921,1152.84596083485,1152.459,22.53242,88.51631,88.87992,12949.19,218.3717
9.800129,S,9.800129,1.032007,0.0008169124,0.5326828,0.0001372327,0,60.14109,91.678,0.02358512,82.59066,103.1482,3.331858,-81.215627492299,-81.20979,-0.9737336,1144.66816141508,1144.281,22.43399,88.51057,88.87684,13063.99,220.62
9.900131,S,9.900131,1.025152,0.0007935402,0.5286775,0.0001318789,0,60.14109,89.36161,0.02225995,82.59066,102.929,3.296329,-79.9764283934549,-79.97077,-0.9513381,1136.61539130224,1136.228,22.33788,88.50484,88.87373,13177.97,222.8586
10.00013,S,10.00013,1.0184,0.0008431327,0.5247323,0.0001377125,0,60.14109,87.12101,0.02283244,82.59066,102.713,3.261322,-78.7777872414153,-78.77229,-0.93064,1128.68564574375,1128.298,22.24388,88.49915,88.87058,13291.16,225.0876
10.10014,S,10.10014,1.011745,0.0008793285,0.5208437,0.0001435947,0,60.14109,84.95235,0.02338864,82.59066,102.5001,3.226821,-77.6176015833078,-77.61226,-0.9105895,1120.87292461488,1120.485,22.15191,88.49342,88.86742,13403.56,227.3074
10.20014,S,10.20014,1.005185,0.0008894654,0.5170107,0.0001449379,0,60.14109,82.85278,0.02319491,82.59066,102.2903,3.192815,-76.4944166184754,-76.48923,-0.8907681,1113.17322757143,1112.785,22.06191,88.48763,88.86421,13515.18,229.5181
10.30014,S,10.30014,0.9987182,0.0009099574,0.5132322,0.0001469784,0,60.14109,80.81958,0.02311342,82.59066,102.0835,3.159292,-75.406707511505,-75.40167,-0.8716071,1105.58455554929,1105.196,21.97389,88.48183,88.86097,13626.04,231.7198
10.40014,S,10.40014,0.9923383,0.0009435689,0.5095044,0.000151983,0,60.14109,78.84921,0.02348855,82.59066,101.8794,3.126217,-74.3526361438341,-74.34774,-0.8532634,1098.09990802682,1097.711,21.88774,88.47601,88.85771,13736.15,233.9129
10.50014,S,10.50014,0.9860494,0.0009715872,0.5058298,0.0001541464,0,60.14109,76.94083,0.02341544,82.59066,101.6783,3.093617,-73.3317168172952,-73.32696,-0.8352416,1090.72528154933,1090.336,21.80341,88.47015,88.85441,13845.51,236.0974
