Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
3.499997,S,3.499997,1.623275,0.005903804,0.4044614,0.00112184,357.0544,60.53305,254.092,0.7049375,83.40254,101.469,2.928108,23.1038850642727,22.22611,6.307895,1859.99944291569,1853.46,126.4931,85.19996,86.09579,3757.393,208.8945
3.599997,S,3.599997,1.625808,-0.002110105,0.404211,-0.000286237,327.2505,60.39112,252.8135,-0.1790414,83.23919,101.4624,2.953517,9.06735231870131,7.175403,5.543507,1861.61258478743,1855.028,127.097,85.17747,86.08051,3942.839,221.5748
3.699997,S,3.699997,1.625028,0.001094526,0.4042879,0.00006878936,211.4956,60.28024,250.7096,0.04263379,83.07584,101.4677,2.980857,-53.1891610192651,-53.18824,0.3130106,1858.97356768316,1852.357,127.3644,85.16554,86.06665,4128.25,234.3027
3.799997,S,3.799997,1.620609,0.004487513,0.4047263,0.0007880789,171.8298,60.20749,247.7264,0.4819926,82.91248,101.4843,3.01002,-72.7457991540586,-72.72803,-1.607777,1852.58774341499,1845.955,127.2853,85.15468,86.0555,4313.15,247.0367
3.899997,S,3.899997,1.614036,0.0003556283,0.4053867,0.0001275719,96.4873,60.15633,244.2534,0.07677203,82.74912,101.5211,3.042461,-111.174706990336,-111.0764,-4.674274,1843.55968463063,1836.92,126.9841,85.13614,86.0455,4497.283,259.753
3.999997,S,3.999997,1.603916,0.0005537062,0.4539829,0.00002704869,0,60.14112,268.0641,0.01594092,82.59066,101.5716,3.076321,-175.517935580022,-175.2375,-9.917878,1830.23756066643,1823.605,126.3338,85.12128,86.03705,4680.284,272.4223
4.099999,S,4.099999,1.589638,0.003286243,0.4554853,0.0005710394,0,60.14109,262.1855,0.3280765,82.59066,101.6384,3.087148,-172.371101363977,-172.0875,-9.883771,1812.86712941442,1806.256,125.3419,85.1086,86.03043,4861.688,285.006
4.200001,S,4.200001,1.575604,0.0007455717,0.4570079,0.000155379,0,60.14109,256.4896,0.08704017,82.59066,101.7111,3.098931,-169.325489038718,-169.0554,-9.559967,1795.80248339558,1789.212,124.3707,85.09054,86.02368,5041.374,297.4914
4.300004,S,4.300004,1.561809,0.001988756,0.4585489,0.0003011882,0,60.14109,250.9689,0.164536,82.59066,101.7792,3.109967,-166.371600506502,-166.1051,-9.413034,1779.03803192983,1772.467,123.4247,85.07597,86.01667,5219.371,309.881
4.400006,S,4.400006,1.548247,0.002234246,0.4601066,0.000407311,0,60.14109,245.6163,0.2170301,82.59066,101.8468,3.120932,-163.507705221664,-163.2454,-9.257918,1762.5666288661,1756.015,122.4903,85.06056,86.00981,5395.71,322.1767
4.500008,S,4.500008,1.534909,0.001248253,0.46168,0.0002100403,0,60.14109,240.4234,0.1091791,82.59066,101.9159,3.132137,-160.730450415989,-160.477,-9.022758,1746.37623900947,1739.843,121.5782,85.04369,86.00274,5570.42,334.3799
4.60001,S,4.60001,1.521789,0.002201149,0.4632677,0.0003653227,0,60.14109,235.383,0.1852794,82.59066,101.982,3.142836,-158.033514348895,-157.7832,-8.891201,1730.45946684495,1723.944,120.6835,85.02866,85.99557,5743.527,346.4928
4.700013,S,4.700013,1.508881,0.001882419,0.4648684,0.000336825,0,60.14109,230.489,0.1667008,82.59066,102.0487,3.153648,-155.415474817839,-155.171,-8.713815,1714.80911969903,1708.311,119.8037,85.01234,85.98842,5915.061,358.517
4.800015,S,4.800015,1.496178,0.001651717,0.4664812,0.0002776146,0,60.14109,225.7347,0.1340992,82.59066,102.115,3.164397,-152.872380676507,-152.634,-8.533863,1699.41658612023,1692.935,118.9429,84.99593,85.98109,6085.044,370.4542
4.900017,S,4.900017,1.483674,0.00213219,0.4681051,0.0003639789,0,60.14109,221.1141,0.1716225,82.59066,102.1798,3.1749,-150.400127354644,-150.1656,-8.395885,1684.27254276111,1677.807,118.097,84.98018,85.97372,6253.503,382.306
5.00002,S,5.00002,1.471364,0.001882011,0.469739,0.0003304579,0,60.14109,216.6222,0.1521224,82.59066,102.2449,3.185449,-147.997305799998,-147.7682,-8.231743,1669.37302033803,1662.923,117.2662,84.96362,85.96629,6420.464,394.074
5.100022,S,5.100022,1.459242,0.001856522,0.4713822,0.000315678,0,60.14109,212.2534,0.1418934,82.59066,102.3094,3.195905,-145.660201057856,-145.4361,-8.076818,1654.71015436651,1648.275,116.4517,84.94714,85.95873,6585.948,405.7598
5.200024,S,5.200024,1.447304,0.002090071,0.4730336,0.0003606901,0,60.14109,208.0035,0.1583267,82.59066,102.373,3.206214,-143.386515126607,-143.1665,-7.940151,1640.27779069975,1633.857,115.6515,84.93084,85.95111,6749.98,417.3648
5.300026,S,5.300026,1.435545,0.001954671,0.4746924,0.0003411782,0,60.14109,203.8669,0.1462723,82.59066,102.4366,3.216524,-141.173605484329,-140.9584,-7.79207,1626.06894716157,1619.662,114.8655,84.91408,85.94341,6912.583,428.8906
5.400029,S,5.400029,1.423959,0.001973369,0.4763581,0.0003397457,0,60.14109,199.8398,0.1422834,82.59066,102.4997,3.22675,-139.019357454213,-138.8086,-7.652079,1612.07867692142,1605.685,114.0941,84.89735,85.9356,7073.778,440.3384
5.500031,S,5.500031,1.412542,0.002105937,0.4780299,0.0003640717,0,60.14109,195.9181,0.1489578,82.59066,102.5622,3.236881,-136.921236722598,-136.7145,-7.52134,1598.30089635944,1591.92,113.3361,84.88065,85.92772,7233.589,451.7098
5.600033,S,5.600033,1.40129,0.002046255,0.4797072,0.0003568354,0,60.14109,192.0975,0.142651,82.59066,102.6246,3.246999,-134.877443729808,-134.675,-7.387097,1584.7286240839,1578.36,112.5914,84.86364,85.91975,7392.034,463.0061
5.700036,S,5.700036,1.390197,0.00206898,0.4813896,0.0003581479,0,60.14109,188.3742,0.1399115,82.59066,102.6866,3.257042,-132.885661931221,-132.6873,-7.258069,1571.35686978052,1565,111.8599,84.8466,85.91168,7549.133,474.2287
5.800038,S,5.800038,1.379264,0.002137999,0.4830757,0.0003711756,0,60.14109,184.7458,0.1417128,82.59066,102.7482,3.267029,-130.94451399311,-130.75,-7.134651,1558.18456457066,1551.839,111.1408,84.82951,85.90354,7704.907,485.3786
5.90004,S,5.90004,1.368481,0.002132214,0.4847661,0.0003718338,0,60.14109,181.2075,0.1387612,82.59066,102.8096,3.276982,-129.051726163451,-128.8611,-7.011771,1545.20174799438,1538.867,110.4341,84.81224,85.8953,7859.376,496.4573
6.000042,S,6.000042,1.357848,0.0021564,0.4864596,0.0003748177,0,60.14109,177.757,0.1367351,82.59066,102.8708,3.286889,-127.205859689108,-127.019,-6.892342,1532.4073971353,1526.083,109.7395,84.79489,85.88699,8012.558,507.4659
6.100045,S,6.100045,1.34736,0.002195514,0.488156,0.000382858,0,60.14109,174.391,0.1365487,82.59066,102.9316,3.296754,-125.405138800965,-125.2219,-6.776769,1519.79450256266,1513.48,109.0566,84.77745,85.87857,8164.471,518.4057
6.200047,S,6.200047,1.337015,0.002214852,0.4898546,0.000386396,0,60.14109,171.1069,0.1347476,82.59066,102.9924,3.306597,-123.648258786784,-123.4686,-6.663086,1507.3590710679,1501.054,108.3853,84.75986,85.87006,8315.133,529.2776
6.300049,S,6.300049,1.326807,0.002226708,0.4915556,0.0003899137,0,60.14109,167.9014,0.1329667,82.59066,103.0528,3.316393,-121.933465462777,-121.7573,-6.552091,1495.09807819761,1488.802,107.7252,84.74217,85.86146,8464.562,540.0831
6.400052,S,6.400052,1.316734,0.002264746,0.4932584,0.0003956559,0,60.14109,164.7722,0.1319543,82.59066,103.1132,3.326181,-120.259476750804,-120.0867,-6.444085,1483.00451622512,1476.717,107.0759,84.72439,85.85278,8612.777,550.8231
6.500054,S,6.500054,1.306793,0.002295516,0.4949626,0.0004019486,0,60.14109,161.717,0.1311155,82.59066,103.1734,3.335941,-118.62507311743,-118.4556,-6.338675,1471.07738865713,1464.798,106.4374,84.70647,85.84399,8759.793,561.4987
6.600056,S,6.600056,1.296982,0.002305622,0.4966677,0.000404157,0,60.14109,158.7332,0.1289603,82.59066,103.2335,3.345685,-117.02890755242,-116.8627,-6.234946,1459.31265540341,1453.041,105.8091,84.68845,85.83512,8905.623,572.111
6.700058,S,6.700058,1.287295,0.002361843,0.4983742,0.0004138469,0,60.14109,155.8184,0.1291847,82.59066,103.2936,3.35542,-115.469586739277,-115.3065,-6.134861,1447.70438886608,1441.44,105.1915,84.67032,85.82614,9050.287,582.6609
6.800061,S,6.800061,1.277733,0.002364276,0.5000809,0.0004137642,0,60.14109,154.456,0.1275922,82.59066,103.3537,3.365154,-114.740542198235,-114.5786,-6.093968,1436.24345099234,1429.986,104.5827,84.65204,85.81709,9193.801,593.1498
6.900063,S,6.900063,1.268216,0.002435162,0.501802,0.0004286374,0,60.14109,151.8171,0.1294757,82.59066,103.4141,3.374947,-113.328804514922,-113.1696,-6.004962,1424.85574331888,1418.605,103.9782,84.63364,85.80794,9336.173,603.5778
7.000065,S,7.000065,1.25881,0.002438563,0.5035249,0.0004299227,0,60.14109,149.2375,0.1272215,82.59066,103.4747,3.384769,-111.948912246512,-111.7925,-5.915733,1413.60840291403,1407.364,103.3826,84.61504,85.79869,9477.413,613.9457
7.100068,S,7.100068,1.249511,0.002448887,0.50525,0.0004324203,0,60.14109,146.715,0.1253691,82.59066,103.5354,3.394611,-110.599393613161,-110.4457,-5.828655,1402.49644279377,1396.258,102.7958,84.59633,85.78934,9617.538,624.2546
7.20007,S,7.20007,1.240319,0.002504823,0.5069768,0.0004411473,0,60.14109,144.2485,0.1253216,82.59066,103.5962,3.404471,-109.279886650331,-109.1288,-5.744444,1391.51885704573,1385.286,102.2177,84.57751,85.77989,9756.559,634.5051
7.300072,S,7.300072,1.23123,0.002526821,0.5087056,0.0004469782,0,60.14109,141.8361,0.1244309,82.59066,103.6573,3.414359,-107.989313686694,-107.8408,-5.661601,1380.67261178426,1374.445,101.6478,84.55855,85.77036,9894.489,644.6984
7.400074,S,7.400074,1.222243,0.002549577,0.5104362,0.0004510995,0,60.14109,139.476,0.1230707,82.59066,103.7185,3.424289,-106.726784299913,-106.5808,-5.580283,1369.95273851964,1363.73,101.0862,84.53944,85.76072,10031.34,654.8351
7.500077,S,7.500077,1.213354,0.002583595,0.5121691,0.0004568265,0,60.14109,137.1666,0.1221556,82.59066,103.7801,3.434268,-105.491322480534,-105.3478,-5.500923,1359.35821326648,1353.14,100.5326,84.5202,85.75097,10167.13,664.916
7.600079,S,7.600079,1.204562,0.002621946,0.5139043,0.0004640864,0,60.14109,134.907,0.1216412,82.59066,103.8419,3.444292,-104.282524920825,-104.1414,-5.42345,1348.8860260421,1342.672,99.98676,84.50084,85.74113,10301.87,674.9419
7.700081,S,7.700081,1.195865,0.002654157,0.5156422,0.0004707481,0,60.14109,132.6953,0.120956,82.59066,103.9042,3.454383,-103.099374259886,-102.9606,-5.347506,1338.53218618238,1332.322,99.44859,84.48132,85.73118,10435.57,684.9136
7.800084,S,7.800084,1.187261,0.002674624,0.5173833,0.0004750681,0,60.14109,130.5306,0.1196713,82.59066,103.9654,3.464295,-101.94125825278,-101.8048,-5.272839,1328.29668393706,1322.09,98.91799,84.46166,85.72114,10568.23,694.8319
7.900086,S,7.900086,1.178746,0.002712435,0.5191292,0.0004803844,0,60.14109,128.4116,0.1186464,82.59066,103.9519,3.462106,-100.80779871111,-100.6736,-5.19986,1318.17452032332,1311.971,98.39473,84.44186,85.71098,10699.89,704.6974
8.000088,S,8.000088,1.170321,0.002764356,0.5208804,0.0004883964,0,60.14109,126.3375,0.1182784,82.59066,103.9384,3.459922,-99.6981662582273,-99.56616,-5.128756,1308.16468734106,1301.964,97.87868,84.42194,85.70072,10830.53,714.511
8.10009,S,8.10009,1.161983,0.002808264,0.5226405,0.0004949417,0,60.14109,124.3077,0.1175412,82.59066,103.9249,3.457745,-98.6122912404529,-98.48244,-5.058952,1298.26517496183,1292.067,97.36964,84.40187,85.69036,10960.18,724.2733
8.200092,S,8.200092,1.15373,0.002843674,0.5244213,0.0005000933,0,60.14109,122.3236,0.1164728,82.59066,103.9116,3.455588,-97.550848081171,-97.42311,-4.990551,1288.47298612545,1282.277,96.86749,84.38164,85.67989,11088.85,733.9851
8.300095,S,8.300095,1.145561,0.002888585,0.5259938,0.0005061619,0,60.14109,120.3316,0.1156202,82.59066,103.8984,3.453439,-96.4851981900526,-96.35959,-4.921675,1278.78612587652,1272.592,96.3722,84.36127,85.6693,11216.55,743.6471
8.400097,S,8.400097,1.137478,0.002932759,0.5274069,0.0005128462,0,60.14109,118.3452,0.1149052,82.59066,103.8852,3.451302,-95.4225577639275,-95.29908,-4.852822,1269.20857767405,1263.016,95.88379,84.34075,85.65863,11343.28,753.2599
8.500099,S,8.500099,1.129477,0.002993753,0.5288134,0.0005230008,0,60.14109,116.3981,0.1149465,82.59066,103.8719,3.449154,-94.3809608303696,-94.25955,-4.785708,1259.73237657395,1253.541,95.40222,84.32009,85.64783,11469.06,762.8242
8.600101,S,8.600101,1.121559,0.003012765,0.5302126,0.0005253686,0,60.14109,114.4902,0.1132753,82.59066,103.8588,3.447023,-93.3603192397205,-93.24098,-4.718989,1250.36248065724,1244.172,94.92732,84.29926,85.63692,11593.9,772.3406
8.700104,S,8.700104,1.113724,0.003052842,0.5316046,0.0005308096,0,60.14109,112.6206,0.1122853,82.59066,103.8457,3.444898,-92.3601671431386,-92.24284,-4.653917,1241.09589828514,1234.906,94.45903,84.27829,85.62592,11717.8,781.8099
8.800106,S,8.800106,1.105968,0.003130623,0.5329897,0.0005421008,0,60.14109,110.7876,0.1125146,82.59066,103.8324,3.442751,-91.3795978449716,-91.26421,-4.590738,1231.92663943096,1225.737,93.99715,84.25721,85.61478,11840.79,791.2326
8.900108,S,8.900108,1.098285,0.003182774,0.5343687,0.000550974,0,60.14109,108.99,0.112211,82.59066,103.8192,3.440613,-90.4179221660784,-90.30445,-4.528461,1222.85170095712,1216.662,93.54149,84.23593,85.60354,11962.86,800.6095
9.000111,S,9.000111,1.090682,0.00319454,0.5357403,0.0005507797,0,60.14109,107.2279,0.1100759,82.59066,103.8061,3.438478,-89.4753253766179,-89.36378,-4.466394,1213.87506262628,1207.685,93.09206,84.21447,85.59218,12084.03,809.9412
9.100113,S,9.100113,1.083151,0.003236965,0.5371057,0.0005568321,0,60.14109,105.4997,0.1092141,82.59066,103.7928,3.436325,-88.5507801431379,-88.44109,-4.406162,1204.99074487659,1198.8,92.64875,84.19287,85.5807,12204.31,819.2281
9.200115,S,9.200115,1.075694,0.003317009,0.5384643,0.0005685678,0,60.14109,103.8047,0.1094479,82.59066,103.7794,3.43415,-87.6440391912878,-87.53614,-4.34762,1196.1977313513,1190.006,92.21136,84.17115,85.56911,12323.71,828.4711
9.300117,S,9.300117,1.068307,0.003369897,0.5398167,0.0005768165,0,60.14109,102.1421,0.1089841,82.59066,103.7658,3.43195,-86.7546050919997,-86.64848,-4.289804,1187.4940239186,1181.301,91.77979,84.14924,85.5574,12442.23,837.6707
9.40012,S,9.40012,1.060992,0.003403116,0.5411623,0.0005806065,0,60.14109,100.5112,0.1076806,82.59066,103.7493,3.429281,-85.8821827081287,-85.77782,-4.2326,1178.87861932651,1172.684,91.35397,84.12714,85.54556,12559.89,846.8275
9.500122,S,9.500122,1.053744,0.003454953,0.5425018,0.0005874318,0,60.14109,98.91101,0.1069476,82.59066,103.7304,3.42622,-85.0261287521114,-84.92348,-4.176735,1170.34952038106,1164.153,90.93382,84.1049,85.53361,12676.69,855.9418
9.600124,S,9.600124,1.04657,0.003501391,0.5411921,0.0005925301,0,60.14109,96.86893,0.1059052,82.59066,103.6107,3.406809,-83.9338261529218,-83.83353,-4.102002,1161.91373082243,1155.715,90.51974,84.0825,85.52153,12792.64,865.0144
9.700127,S,9.700127,1.039501,0.003417153,0.5370616,0.0005769781,0,60.14109,94.38585,0.1012561,82.59066,103.3848,3.370206,-82.6057592155202,-82.50854,-4.00653,1153.60638218053,1147.405,90.11481,84.05984,85.50932,12907.75,874.046
9.800129,S,9.800129,1.032541,0.003257226,0.5329949,0.0005469862,0,60.14109,91.98567,0.09426667,82.59066,103.1626,3.334183,-81.3220885527317,-81.2279,-3.912844,1145.42949354461,1139.225,89.71933,84.03699,85.49698,13022.04,883.0377
9.900131,S,9.900131,1.025687,0.003218744,0.5289901,0.0005338099,0,60.14109,89.66484,0.09035471,82.59066,102.9436,3.298687,-80.0808196064107,-79.98948,-3.82371,1137.37905310361,1131.171,89.33299,84.01414,85.4845,13135.52,891.9902
10.00013,S,10.00013,1.018934,0.003343106,0.5250443,0.0005492376,0,60.14109,87.4193,0.09132008,82.59066,102.7276,3.263685,-78.8797504955925,-78.79104,-3.739927,1129.44903693557,1123.237,88.95526,83.99132,85.47189,13248.2,900.9046
10.10014,S,10.10014,1.01228,0.003481099,0.5211564,0.0005704238,0,60.14109,85.24644,0.09317631,82.59066,102.5148,3.229195,-77.7175543479994,-77.63136,-3.659262,1121.63840709531,1115.422,88.58573,83.96842,85.45916,13360.09,909.7816
10.20014,S,10.20014,1.005723,0.003547047,0.5173252,0.0005778437,0,60.14109,83.14317,0.09274222,82.59066,102.3052,3.19522,-76.5926175619831,-76.50891,-3.57991,1113.94216671985,1107.721,88.22418,83.94534,85.4463,13471.21,918.6219
10.30014,S,10.30014,0.9992579,0.003603938,0.5135476,0.0005828662,0,60.14109,81.106,0.09192843,82.59066,102.0985,3.161725,-75.5030444531654,-75.42175,-3.502763,1106.35632017913,1100.13,87.87045,83.92212,85.43333,13581.57,927.4266
10.40014,S,10.40014,0.9928819,0.003723937,0.5098221,0.0005974644,0,60.14109,79.1324,0.09261052,82.59066,101.8946,3.128684,-74.447468141612,-74.36847,-3.428729,1098.87685919336,1092.645,87.52426,83.89884,85.42021,13691.17,936.1963
10.50014,S,10.50014,0.9865903,0.003962702,0.5061459,0.0006301458,0,60.14109,77.21912,0.09600786,82.59066,101.6934,3.096069,-73.4241141444151,-73.34727,-3.358351,1091.49877889712,1085.261,87.1853,83.87555,85.40696,13800.02,944.9317
10.60015,S,10.60015,0.9803848,0.004211418,0.50252,0.000666536,0,60.14109,75.36476,0.09982958,82.59066,101.4949,3.063902,-72.4322523250426,-72.35748,-3.290329,1084.22403031332,1077.98,86.85323,83.85217,85.39361,13908.15,953.6336
