Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,S,0,0,0,0,0,0,89.15,0,0,91.75,102.4763,1.738457,0,0,0,0,0,0,84,84,0,0
0.01,S,0.01,0.01,0,0.4314968,0,64.9594,89.15,0,0,91.73438,102.4763,1.74099,0,0,0,14.67000008,0,0,84,84,0,0
0.02,S,0.02,0.01264951,0,0.43628,0,520.4763,89.14978,0.01922037,0,91.71874,102.4763,1.743523,155.8705768,154.6290749,19.63379494,14.94653875,1.546291,0.1963379,84,84,0.007731455,0.000981689
0.03,S,0.03,0.01288796,0,0.4364034,0,975.9931,89.13733,0.01995747,0,91.70312,102.4763,1.746056,320.2961149,318.1723996,36.82289145,15.95136839,4.728015,0.5645668,84,84,0.03910299,0.004786213
0.04,S,0.04,0.01375439,0,0.4365744,0,1431.51,89.10445,0.02273997,0,91.68748,102.4763,1.748589,484.8979834,481.8785229,54.02909892,18.43875153,9.546801,1.104858,84,84,0.1104771,0.01313334
0.05,S,0.05,0.0158992,0,0.4356417,0,1586.914,89.05116,0.03031986,0,91.67186,102.4763,1.751122,541.3504584,538.0229548,59.9301166,22.15692467,14.92703,1.704159,84,84,0.2328462,0.02717842
0.05999999,S,0.05999999,0.01910527,0,0.4322649,0,1542.243,88.98149,0.04344124,0,91.65623,102.4763,1.753655,525.6425996,522.4008349,58.28816541,26.33639409,20.15104,2.287041,84,84,0.4082366,0.04713442
0.06999999,S,0.06999999,0.02270912,0,0.4273153,0,1545.97,88.91203,0.06067252,0,91.6406,102.4763,1.756188,527.4207295,524.1692601,58.47403446,30.86267688,25.39273,2.871781,84,84,0.6359554,0.07292853
0.07999999,S,0.07999999,0.02661203,0,0.4216045,0,1557.517,88.84381,0.08220539,0,91.62497,102.4763,1.758721,532.024237,528.7476414,58.95524184,35.63734783,30.68021,3.461334,84,84,0.9163201,0.1045941
0.08999999,S,0.08999999,0.03072912,0,0.4156778,0,1517.374,88.77469,0.1080667,0,91.60934,102.4763,1.761254,517.9055325,514.7059923,57.47940502,40.41673546,35.82727,4.036128,84,84,1.248857,0.1420814
0.09999999,S,0.09999999,0.0348503,0,0.4100407,0,1515.082,88.70644,0.13711,0,91.59372,102.4763,1.763787,517.4864991,514.2892457,57.43560299,45.28014003,40.97016,4.610484,84,84,1.632845,0.1853145
0.11,S,0.11,0.03904393,0,0.4046692,0,1532.575,88.63948,0.1698363,0,91.57809,102.4763,1.76632,524.2392895,521.0051836,58.14147667,50.27033741,46.18021,5.191899,84,84,2.068597,0.2343264
0.12,S,0.12,0.04334691,0,0.4011191,0,1501.035,88.57173,0.2074942,0,91.56246,102.4763,1.768853,513.1942715,510.0204405,56.98693362,55.20088397,51.28041,5.761768,84,84,2.5559,0.2890947
0.13,S,0.13,0.04759848,0,0.3983605,0,1487.352,88.50441,0.2484684,0,91.54683,102.4763,1.771386,508.6198536,505.4709832,56.50876629,60.12082598,56.33512,6.326856,84,84,3.093977,0.3495378
0.14,S,0.14,0.05184092,0,0.3956929,0,1491.525,88.4383,0.2927548,0,91.5312,102.4763,1.773919,510.5260723,507.3668007,56.7080247,65.08488945,61.40879,6.893936,84,84,3.682697,0.4156418
0.15,S,0.15,0.05612144,0,0.3933285,0,1493.569,88.37221,0.3410389,0,91.51557,102.4763,1.776452,511.6583534,508.4929033,56.82638312,70.08030456,66.49372,7.4622,84,84,4.322209,0.4874225
0.16,S,0.16,0.06042901,0,0.3922909,0,1490.643,88.30594,0.3943482,0,91.49995,102.4763,1.778985,510.9810545,507.8193002,56.75558456,75.08539944,71.57191,8.029756,84,84,5.012537,0.5648823
0.17,S,0.17,0.06474496,0,0.3912141,0,1487.718,88.23972,0.4514359,0,91.48431,102.4763,1.781518,510.3010308,507.1429871,56.68450117,80.09703326,76.64333,8.596601,84,84,5.753613,0.6480141
0.18,S,0.18,0.06906658,0,0.3901193,0,1484.793,88.17365,0.5122609,0,91.46869,102.4763,1.78405,509.6179524,506.4636359,56.61309844,85.11281596,81.70797,9.162731,84,84,6.54537,0.7368107
0.19,S,0.19,0.07339181,0,0.3890211,0,1481.868,88.1077,0.5767847,0,91.45306,102.4763,1.786583,508.9317432,505.7811709,56.5413684,90.13084957,86.76578,9.728145,84,84,7.387739,0.8312652
0.2,S,0.2,0.07771902,0,0.3879296,0,1483.083,88.04188,0.6449699,0,91.43743,102.4763,1.789116,509.7550823,506.6000176,56.62743255,95.16458427,91.83178,10.29442,84,84,8.280726,0.931378
0.21,S,0.21,0.08205979,0,0.3868485,0,1487.058,87.97614,0.7170006,0,91.42181,102.4763,1.791649,511.5871232,508.4220619,56.81893731,100.2228778,96.916,10.86261,84,84,9.224465,1.037163
0.22,S,0.22,0.08642179,0,0.3857805,0,1491.032,87.91023,0.7930295,0,91.40617,102.4763,1.794182,513.4213958,510.2463254,57.01067505,105.3049208,102.0185,11.43272,84,84,10.21914,1.14864
0.23,S,0.23,0.0908043,0,0.384729,0,1495.007,87.84416,0.8730812,0,91.39055,102.4763,1.796715,515.2581771,512.0730837,57.20267504,110.4099202,107.1392,12.00475,84,84,11.26493,1.265827
0.24,S,0.24,0.09520666,0,0.3836964,0,1498.982,87.77791,0.9571778,0,91.37492,102.4763,1.799248,517.0973925,513.9022625,57.39492947,115.5373786,112.2782,12.5787,84,84,12.36201,1.388744
0.25,S,0.25,0.09962843,0,0.3826842,0,1502.958,87.71148,1.045346,0,91.35929,102.4763,1.801781,518.9391801,515.7339992,57.58745279,120.6867985,117.4355,13.15457,84,84,13.51058,1.517411
0.26,S,0.26,0.1040692,0,0.3816934,0,1506.934,87.64487,1.13761,0,91.34366,102.4763,1.804314,520.783417,517.5681716,57.78023215,125.8578604,122.6112,13.73237,84,84,14.71082,1.651846
0.27,S,0.27,0.1085286,0,0.3807245,0,1510.91,87.57808,1.234,0,91.32803,102.4763,1.806847,522.6302404,519.404916,57.97328187,131.0501099,127.8052,14.3121,84,84,15.9629,1.792068
0.28,S,0.28,0.1130064,0,0.3797751,0,1514.886,87.51112,1.33453,0,91.31241,102.4763,1.80938,524.4793914,521.2439752,58.16657463,136.2633422,133.0176,14.89377,84,84,17.26701,1.938097
0.29,S,0.29,0.1175024,6.301721,0.3790879,0,1518.862,87.44397,1.440151,0,91.29678,102.4763,1.811913,526.3309185,523.0854,58.36009,141.4972934,138.2484,15.47737,84,83.61214,18.6495,2.089953
0.3,S,0.3,0.1220163,6.082635,0.4886823,0.9294019,1522.839,87.37665,2.001773,4.094912,91.28115,102.4763,1.814446,528.0209437,524.9203,57.13839,146.7487745,143.4976,16.04875,83.99961,83.61857,20.08447,2.247584
0.31,S,0.31,0.1265453,5.876965,0.4812123,0.8975068,1526.816,87.30915,2.120113,4.243421,91.26552,102.4763,1.816979,529.8759023,526.7707,57.2809,152.0206439,148.7653,16.62156,83.99843,83.62478,21.57213,2.410935
0.32,S,0.32,0.131092,5.683355,0.4744402,0.8675247,1530.793,87.24147,2.243057,4.39201,91.24989,102.4763,1.819512,531.7332108,528.6226,57.4313,157.3127404,154.0515,17.19587,83.99643,83.63078,23.11264,2.580022
0.33,S,0.33,0.1356562,5.500613,0.4682781,0.8392659,1534.771,87.17361,2.370638,4.540545,91.23426,102.4763,1.822045,533.5930104,530.4761,57.59,162.6250252,159.3563,17.77177,83.99358,83.63654,24.70621,2.754861
0.3399999,S,0.3399999,0.1402379,5.327704,0.4626519,0.812564,1538.748,87.10558,2.50289,4.688866,91.21864,102.4763,1.824578,535.4553414,532.3312,57.75739,167.9572788,164.6796,18.34934,83.98987,83.64207,26.353,2.935466
0.3499999,S,0.3499999,0.1448369,5.163702,0.4574986,0.7872726,1542.726,87.03737,2.639845,4.836831,91.203,102.4763,1.827111,537.3199425,534.1876,57.93383,173.3094971,170.0215,18.92868,83.98526,83.64736,28.05322,3.121856
0.3599999,S,0.3599999,0.1494531,5.007304,0.4527639,0.763262,1551.263,86.96898,2.78154,4.985209,91.18738,102.4763,1.829644,540.8736244,537.7228,58.29638,178.6983171,175.3987,19.51164,83.97974,83.65242,29.8072,3.314058
0.3699999,S,0.3699999,0.154101,4.857863,0.4483854,0.740345,1559.8,86.90031,2.928453,5.133336,91.17175,102.4763,1.832177,544.4326983,541.2623,58.66929,184.1237707,180.8113,20.09833,83.97327,83.65724,31.61531,3.512108
0.3799999,S,0.3799999,0.1587806,4.714785,0.4443311,0.7184297,1568.338,86.83127,3.080693,5.281027,91.15612,102.4763,1.83471,547.9982075,544.8071,59.05302,189.5858989,186.2594,20.68886,83.96585,83.66182,33.47791,3.716044
0.3899999,S,0.3899999,0.1634919,4.577533,0.4405663,0.697432,1576.875,86.76183,3.238328,5.428073,91.1405,102.4763,1.837243,551.5701117,548.3571,59.44812,195.0846502,191.743,21.28334,83.95744,83.66614,35.39534,3.925905
0.3999999,S,0.3999999,0.1682349,4.445637,0.4370624,0.6772755,1585.413,86.69202,3.401434,5.574247,91.12486,102.4763,1.839776,555.1483693,551.9122,59.85512,200.6199809,197.2621,21.88189,83.94802,83.67017,37.36796,4.141731
0.4099999,S,0.4099999,0.1730095,4.31865,0.4337946,0.6578931,1593.951,86.62182,3.57009,5.719334,91.10924,102.4763,1.842309,558.7330258,555.4724,60.27443,206.1919517,202.8168,22.48463,83.93757,83.67392,39.39613,4.363564
0.4199999,S,0.4199999,0.1778158,4.196174,0.4307408,0.6392211,1602.489,86.55124,3.744378,5.86308,91.09361,102.4763,1.844842,562.3242452,559.0378,60.70663,211.8006303,208.4072,23.0917,83.92606,83.67737,41.4802,4.591445
0.4299999,S,0.4299999,0.1826538,4.077919,0.4278816,0.6212022,1609.968,86.48028,3.924379,6.005,91.07798,102.4763,1.847375,565.5274729,562.216,61.11049,217.4420748,214.0294,23.7028,83.91349,83.6805,43.62049,4.825418
0.4399998,S,0.4399998,0.1875202,3.963829,0.4252012,0.6037952,1613.207,86.40894,4.110043,6.144059,91.06235,102.4763,1.849908,567.1577699,563.8287,61.36068,223.1005123,219.6677,24.31641,83.89983,83.68329,45.81717,5.065514
0.4499998,S,0.4499998,0.1924013,3.853544,0.4226904,0.5869929,1616.445,86.33737,4.300901,6.28043,91.04672,102.4763,1.85244,568.7905061,565.4424,61.62412,228.7759135,225.3221,24.93265,83.88504,83.68571,48.07039,5.311759
0.4599998,S,0.4599998,0.1972972,3.746737,0.4203335,0.5707436,1619.684,86.26566,4.49698,6.413806,91.0311,102.4763,1.854973,570.4251344,567.0565,61.90121,234.4683549,230.9927,25.55166,83.86913,83.68779,50.38032,5.56418
0.4699998,S,0.4699998,0.2022079,3.643123,0.4181169,0.5549998,1622.924,86.19382,4.698318,6.543867,91.01546,102.4763,1.857507,572.0615075,568.6708,62.19236,240.1777184,236.6794,26.17358,83.85207,83.6895,52.74712,5.822806
0.4799998,S,0.4799998,0.2071333,3.542436,0.4160289,0.5397205,1626.163,86.12183,4.904943,6.670296,90.99984,102.4763,1.860039,573.6998749,570.2855,62.49796,245.90399,242.3822,26.79856,83.83385,83.69082,55.17094,6.087667
0.4899998,S,0.4899998,0.2120734,3.444424,0.4140587,0.5248672,1629.403,86.04968,5.116893,6.792773,90.98421,102.4763,1.862572,575.3401837,571.9005,62.81835,251.6472551,248.1012,27.42674,83.81444,83.69176,57.65195,6.358793
0.4999998,S,0.4999998,0.2170283,3.348874,0.4121967,0.510403,1632.643,85.9774,5.334203,6.910922,90.96858,102.4763,1.865105,576.9822982,573.5156,63.15401,257.407407,253.8363,28.05828,83.79385,83.69231,60.19031,6.636219
0.5099998,S,0.5099998,0.2219978,3.255569,0.4104347,0.4962973,1635.883,85.90497,5.556912,7.024412,90.95295,102.4763,1.867638,578.6262633,575.1308,63.50524,263.184537,259.5876,28.69333,83.77204,83.69246,62.78619,6.919977
0.5199998,S,0.5199998,0.2269821,3.164331,0.408765,0.4825187,1639.124,85.8324,5.785059,7.132845,90.93732,102.4763,1.870171,580.2720438,576.746,63.8725,268.9785443,265.355,29.33206,83.74902,83.69219,65.43974,7.210104
0.5299998,S,0.5299998,0.2319811,3.074981,0.4071809,0.469041,1642.365,85.75967,6.018679,7.23585,90.92169,102.4763,1.872704,581.9199935,578.3615,64.25616,274.7895242,271.1386,29.97462,83.72478,83.69151,68.15112,7.506637
0.5399998,S,0.5399998,0.2369949,2.987366,0.4056765,0.4558383,1645.606,85.68681,6.25782,7.333026,90.90607,102.4763,1.875237,583.5695702,579.9767,64.65656,280.6174785,276.9384,30.62119,83.6993,83.69041,70.92051,7.809616
0.5499998,S,0.5499998,0.2420234,2.901342,0.4042463,0.4428884,1648.848,85.61381,6.502528,7.423966,90.89043,102.4763,1.87777,585.2211326,581.5919,65.07408,286.4623102,282.7543,31.27193,83.67257,83.68887,73.74805,8.119081
0.5599998,S,0.5599998,0.2470666,2.816775,0.4028856,0.4301702,1652.089,85.54065,6.752836,7.508257,90.87481,102.4763,1.880303,586.8744424,583.2068,65.50908,292.3241223,288.5864,31.92702,83.64459,83.6869,76.63392,8.435077
0.5699998,S,0.5699998,0.2521246,2.733579,0.4016299,0.4176624,1654.542,85.46735,7.0095,7.585288,90.85918,102.4763,1.882836,588.2325296,584.5262,65.92898,298.1999077,294.4317,32.58631,83.61536,83.68447,79.57824,8.757644
0.5799997,S,0.5799997,0.2571948,2.651647,0.4004912,0.4053517,1656.657,85.39392,7.27279,7.654638,90.84355,102.4763,1.885369,589.4640524,585.7177,66.35243,304.0883663,300.2889,33.24984,83.58488,83.68159,82.58113,9.086824
0.5899997,S,0.5899997,0.2622761,2.570874,0.3994111,0.3932254,1658.773,85.32039,7.54177,7.715944,90.82793,102.4763,1.887902,590.6963485,586.9078,66.79379,309.9895055,306.158,33.91778,83.55315,83.67825,85.64271,9.422663
0.5999997,S,0.5999997,0.2673685,2.491172,0.3983864,0.3812683,1660.888,85.24677,7.816492,7.768769,90.81229,102.4763,1.890435,591.9295746,588.0966,67.25333,315.9032357,312.0389,34.59032,83.52016,83.67444,88.7631,9.765203
0.6099997,S,0.6099997,0.2724718,2.412448,0.3974146,0.3694675,1663.004,85.17305,8.097005,7.812695,90.79667,102.4763,1.892968,593.1633793,589.2837,67.7312,321.8296644,317.9317,35.26763,83.48592,83.67015,91.94241,10.11449
0.6199997,S,0.6199997,0.2775863,2.33462,0.3964928,0.3578094,1665.12,85.09924,8.383362,7.847254,90.78104,102.4763,1.895501,594.3979221,590.4692,68.22766,327.7688045,323.8364,35.94991,83.45042,83.66538,95.18078,10.47058
0.6299997,S,0.6299997,0.2827119,2.257625,0.3956189,0.3462819,1667.237,85.02534,8.675616,7.871978,90.76541,102.4763,1.898034,595.633368,591.6532,68.743,333.7205691,329.7529,36.63734,83.4137,83.66013,98.47831,10.83352
0.6399997,S,0.6399997,0.2878486,2.181396,0.3947909,0.3348759,1669.354,84.95135,8.973831,7.886447,90.74978,102.4763,1.900567,596.8695646,592.8355,69.27732,339.6849707,335.6812,37.33011,83.37574,83.65438,101.8351,11.20335
0.6499997,S,0.6499997,0.2929963,2.105881,0.3940069,0.3235818,1671.47,84.87726,9.278064,7.89021,90.73415,102.4763,1.9031,598.1064684,594.016,69.83079,345.6621246,341.6214,38.02842,83.33657,83.64813,105.2513,11.58015
0.6599997,S,0.6599997,0.2981552,2.031031,0.3932655,0.3123917,1673.588,84.80307,9.588385,7.882814,90.71853,102.4763,1.905633,599.344232,595.1948,70.40354,351.6518472,347.5733,38.73246,83.2962,83.64137,108.7271,11.96395
0.6699997,S,0.6699997,0.3033251,1.956807,0.3925653,0.3012988,1675.705,84.72879,9.904852,7.863836,90.7029,102.4763,1.908166,600.5826068,596.3716,70.99565,357.6542527,353.537,39.44242,83.25465,83.63411,112.2624,12.35483
0.6799996,S,0.6799996,0.3085062,1.883164,0.391905,0.290297,1677.823,84.65442,10.22755,7.83285,90.68727,102.4763,1.910699,601.8216393,597.5464,71.60716,363.6693566,359.5125,40.15849,83.21192,83.62633,115.8576,12.75283
0.6899996,S,0.6899996,0.3136983,1.810082,0.3912835,0.2793801,1679.941,84.57996,10.55654,7.789401,90.67164,102.4763,1.913232,603.0613846,598.7192,72.23817,369.6970786,365.4997,40.88087,83.16806,83.61803,119.5126,13.15803
0.6999996,S,0.6999996,0.3189015,1.73754,0.3906998,0.2685451,1681.594,84.50539,10.8919,7.733047,90.65601,102.4763,1.915765,604.1249245,599.7143,72.86757,375.7356254,371.4968,41.60955,83.12308,83.60921,123.2275,13.57048
0.7099996,S,0.7099996,0.3241143,1.665521,0.3901531,0.2577891,1682.938,84.43074,11.23362,7.663365,90.64038,102.4763,1.918298,605.0706808,600.5897,73.50198,381.7839045,377.5027,42.34457,83.077,83.59987,127.0025,13.99025
0.7199996,S,0.7199996,0.3293356,1.594015,0.3896427,0.2471095,1684.282,84.35603,11.58169,7.579992,90.62476,102.4763,1.920831,606.0164148,601.4623,74.15522,387.8418349,383.5173,43.08612,83.02986,83.59,130.8377,14.4174
0.7299996,S,0.7299996,0.3345654,1.523006,0.3891678,0.236505,1685.627,84.28127,11.93619,7.482602,90.60912,102.4763,1.923364,606.9620562,602.332,74.82713,393.9094345,389.5406,43.83439,82.9817,83.57961,134.7331,14.85201
0.7399996,S,0.7399996,0.3398038,1.452493,0.3887277,0.2259733,1686.971,84.20644,12.29721,7.370837,90.5935,102.4763,1.925897,607.9077379,603.1989,75.51758,399.9867228,395.5726,44.58957,82.93254,83.56867,138.6888,15.29413
0.7499996,S,0.7499996,0.3450508,1.382473,0.3883219,0.2155144,1688.316,84.13155,12.66484,7.244399,90.57787,102.4763,1.928429,608.8532826,604.0628,76.22633,406.073617,401.6132,45.35183,82.88242,83.55721,142.705,15.74383
0.7599996,S,0.7599996,0.3503061,1.312948,0.3879498,0.2051278,1689.661,84.05659,13.03913,7.102992,90.56224,102.4763,1.930962,609.798709,604.9237,76.95312,412.1701371,407.6624,46.12136,82.8314,83.54522,146.7816,16.2012
0.7699996,S,0.7699996,0.3555701,1.243924,0.387611,0.194814,1691.007,83.98158,13.4202,6.946349,90.54662,102.4763,1.933495,610.7440389,605.7816,77.69771,418.2763012,413.7202,46.89834,82.7795,83.53269,150.9188,16.6663
0.7799996,S,0.7799996,0.3608426,1.175415,0.3873049,0.1845739,1692.352,83.90651,13.80814,6.774243,90.53098,102.4763,1.936028,611.6892802,606.6365,78.45975,424.3921286,419.7866,47.68294,82.72677,83.51964,155.1167,17.1392
0.7899995,S,0.7899995,0.3661236,1.10744,0.3870311,0.1744096,1693.698,83.83138,14.20303,6.586467,90.51536,102.4763,1.938561,612.6344354,607.4884,79.23885,430.5175373,425.8615,48.47533,82.67326,83.50603,159.3753,17.62
0.7999995,S,0.7999995,0.3714131,1.040019,0.3867892,0.1643242,1695.044,83.7562,14.60496,6.382898,90.49973,102.4763,1.941094,613.5792901,608.3371,80.03448,436.6525469,431.9449,49.27568,82.61904,83.49191,163.6947,18.10875
0.8099995,S,0.8099995,0.3767111,0.9731717,0.3865788,0.1543204,1696.391,83.68095,15.01404,6.1634,90.4841,102.4763,1.943627,614.5241412,609.1829,80.84624,442.7970746,438.0367,50.08414,82.56415,83.47726,168.0751,18.60555
0.8199995,S,0.8199995,0.3820175,0.9069314,0.3863994,0.1444015,1697.738,83.60564,15.43036,5.927889,90.46847,102.4763,1.94616,615.4686718,610.0255,81.67359,448.9512389,444.137,50.90088,82.50864,83.46207,172.5165,19.11047
0.8299995,S,0.8299995,0.3873324,0.8413244,0.3862506,0.1345724,1699.085,83.53027,15.85401,5.676355,90.45284,102.4763,1.948693,616.4130427,610.8651,82.51587,455.1148585,450.2456,51.72604,82.45259,83.44636,177.0189,19.62361
0.8399995,S,0.8399995,0.3926558,0.7763876,0.3861319,0.124837,1700.432,83.45485,16.28508,5.408788,90.43722,102.4763,1.951226,617.3572293,611.7017,83.37253,461.2880483,456.3626,52.55976,82.39605,83.43013,181.5826,20.14504
0.8499995,S,0.8499995,0.3979876,0.7121623,0.3860428,0.1152009,1701.78,83.37936,16.72369,5.125275,90.42159,102.4763,1.953759,618.3010733,612.5352,84.24278,467.4708262,462.488,53.40219,82.33909,83.41338,186.2074,20.67485
0.8599995,S,0.8599995,0.403328,0.6486887,0.385983,0.1056703,1703.128,83.30382,17.16993,4.825958,90.40596,102.4763,1.956292,619.2446156,613.3657,85.12586,473.6631076,468.6217,54.25345,82.28178,83.39613,190.8937,21.21313
0.8699995,S,0.8699995,0.4086768,0.5860094,0.3859517,0.09625117,1704.476,83.22821,17.62388,4.511004,90.39033,102.4763,1.958825,620.1879861,614.1934,86.02096,479.864809,474.7636,55.11366,82.2242,83.37837,195.6413,21.75996
0.8799995,S,0.8799995,0.4140339,0.52417,0.3859484,0.08694993,1705.824,83.15254,18.08565,4.180658,90.3747,102.4763,1.961358,621.131007,615.0182,86.92722,486.0760429,480.9138,55.98293,82.16641,83.36012,200.4504,22.31544
0.8899994,S,0.8899994,0.4193996,0.4632198,0.3859725,0.0777734,1707.173,83.07682,18.55532,3.835205,90.35907,102.4763,1.963891,622.0735872,615.8401,87.84372,492.2967245,487.0722,56.86137,82.10849,83.34137,205.3212,22.87967
0.8999994,S,0.8999994,0.4247736,0.4032135,0.3860234,0.0687289,1708.522,83.00104,19.03299,3.475009,90.34344,102.4763,1.966424,623.0158193,616.6593,88.76947,498.5268653,493.2388,57.74907,82.05052,83.32214,210.2536,23.45272
0.9099994,S,0.9099994,0.4301561,0.344199,0.3861003,0.05982462,1709.872,82.92519,19.51873,3.100525,90.32781,102.4763,1.968957,623.9576819,617.4759,89.70341,504.766376,499.4135,58.6461,81.99258,83.30244,215.2477,24.03469
0.9199994,S,0.9199994,0.4355469,0.2862376,0.3862025,0.0510677,1711.221,82.84929,20.01264,2.712207,90.31219,102.4763,1.97149,624.8992518,618.2901,90.64451,511.0153668,505.5964,59.55254,81.93476,83.28227,220.3037,24.62569
0.9299994,S,0.9299994,0.4409461,0.2293859,0.3863291,0.04246728,1712.571,82.77333,20.51481,2.310667,90.29656,102.4763,1.974023,625.8401695,619.1017,91.5915,517.2737486,511.7874,60.46846,81.87713,83.26166,225.4215,25.22579
0.9399994,S,0.9399994,0.4463537,0.1736968,0.3864793,0.03403179,1713.921,82.69731,21.02527,1.896538,90.28093,102.4763,1.976556,626.7806819,619.9111,92.54324,523.5415262,517.9865,61.39389,81.81979,83.2406,230.6014,25.8351
0.9499994,S,0.9499994,0.4517697,0.1192395,0.3866523,0.02576913,1715.272,82.62123,21.54413,1.470485,90.2653,102.4763,1.979089,627.7205217,620.7182,93.4985,529.8187074,524.1937,62.32888,81.76282,83.21912,235.8434,26.45372
0.9599994,S,0.9599994,0.4571941,0.06606967,0.386847,0.01768956,1716.623,82.54509,22.07146,1.033366,90.24967,102.4763,1.981622,628.6598827,621.5234,94.45587,536.1051961,530.4089,63.27344,81.7063,83.19723,241.1474,27.08173
0.9699994,S,0.9699994,0.4626268,0.01424566,0.3870625,0.009801378,1717.974,82.46889,22.60728,0.5859966,90.23405,102.4763,1.984155,629.5987762,622.3269,95.41409,542.4009941,536.6321,64.22758,81.65034,83.17493,246.5138,27.71923
0.9799994,S,0.9799994,0.4680678,-0.03616332,0.3872977,0.002113272,1719.325,82.39262,23.15166,0.12928,90.21841,102.4763,1.986688,630.5369862,623.1287,96.37175,548.7061039,542.8633,65.19129,81.59501,83.15227,251.9424,28.36633
0.9899994,S,0.9899994,0.4735171,-0.0850986,0.3875516,-0.005364486,1720.477,82.31631,23.70467,-0.3357144,90.20279,102.4763,1.989221,631.3965373,623.8519,97.31595,555.0198153,549.1018,66.16445,81.54042,83.12923,257.4334,29.02311
0.9999993,S,0.9999993,0.4789741,-0.1324928,0.387823,-0.01262318,1720.833,82.23993,24.26626,-0.807926,90.18716,102.4763,1.991754,631.94351,624.2654,98.21054,561.3389914,555.3445,67.14656,81.48665,83.10585,262.9868,29.68966
1.009999,S,1.009999,0.4844361,-0.1782861,0.3881107,-0.01965281,1721.189,82.16352,24.83619,-1.286132,90.17153,102.4763,1.994287,632.488829,624.6771,99.09914,567.663427,561.5912,68.13755,81.4338,83.08215,268.6028,30.36608
1.019999,S,1.019999,0.489903,-0.2224204,0.3884135,-0.02644451,1721.545,82.0871,25.41447,-1.769106,90.15591,102.4763,1.996819,633.0324162,625.0872,99.98016,573.9932136,567.842,69.13735,81.38195,83.05814,274.2812,31.05246
1.029999,S,1.029999,0.4953748,-0.2648322,0.3887302,-0.03298963,1721.901,82.01066,26.0011,-2.255563,90.14027,102.4763,1.999352,633.5742001,625.4959,100.8521,580.3283396,574.0969,70.14587,81.3312,83.03386,280.0221,31.74887
1.039999,S,1.039999,0.5008515,-0.305462,0.3890596,-0.03927881,1722.258,81.9342,26.59609,-2.74409,90.12465,102.4763,2.001885,634.1142575,625.9036,101.7132,586.6688938,580.356,71.163,81.28164,83.00931,285.8257,32.45542
1.049999,S,1.049999,0.5063331,-0.3442508,0.3894006,-0.04530318,1722.615,81.85774,27.19946,-3.233234,90.10902,102.4763,2.004418,634.6522122,626.3102,102.562,593.0146614,586.6191,72.18862,81.23336,82.98453,291.6919,33.17218
1.059999,S,1.059999,0.5118196,-0.3811426,0.3897519,-0.05105405,1722.972,81.78127,27.81116,-3.721465,90.09339,102.4763,2.006951,635.1883009,626.7163,103.3966,599.3656256,592.8862,73.22259,81.18644,82.95951,297.6207,33.89923
1.069999,S,1.069999,0.5173109,-0.4160806,0.3901124,-0.05652313,1723.329,81.70477,28.43119,-4.207212,90.07776,102.4763,2.009484,635.722209,627.1219,104.2154,605.7219641,599.1575,74.26474,81.14098,82.9343,303.6123,34.63667
1.079999,S,1.079999,0.5228071,-0.4490133,0.3904809,-0.061702,1723.687,81.62827,29.05955,-4.688813,90.06213,102.4763,2.012017,636.25429,627.5277,105.0167,612.0833579,605.4327,75.3149,81.09705,82.90892,309.6666,35.38457
1.089999,S,1.089999,0.528308,-0.4798926,0.3908563,-0.06658305,1724.045,81.55174,29.69619,-5.164583,90.0465,102.4763,2.01455,636.7842169,627.9337,105.7989,618.4499803,611.712,76.37289,81.05475,82.88339,315.7838,36.14301
1.099999,S,1.099999,0.5338138,-0.5086756,0.3912375,-0.07115918,1724.404,81.4752,30.34108,-5.632805,90.03088,102.4763,2.017083,637.3119198,628.3402,106.5602,624.8218056,617.9954,77.43849,81.01414,82.85773,321.9637,36.91206
1.109999,S,1.109999,0.5393243,-0.5353194,0.3916235,-0.07542408,1724.762,81.39865,30.99424,-6.091752,90.01525,102.4763,2.019616,637.8372586,628.7474,107.299,631.1988022,624.2829,78.51148,80.9753,82.83196,328.2065,37.69181
1.119999,S,1.119999,0.5448397,-0.5597761,0.3920133,-0.0793714,1725.121,81.32208,31.6556,-6.539614,89.99962,102.4763,2.022149,638.3604827,629.1559,108.0137,637.5809387,630.5745,79.59162,80.9383,82.80613,334.5123,38.48233
1.129999,S,1.129999,0.5503598,-0.5820156,0.392406,-0.08299407,1725.481,81.2455,32.32513,-6.974448,89.98399,102.4763,2.024682,638.8812128,629.5657,108.7025,643.9681799,636.8702,80.67865,80.90322,82.78024,340.881,39.28368
1.139999,S,1.139999,0.5558848,-0.6020105,0.3928009,-0.08628771,1725.84,81.1689,33.00281,-7.394466,89.96836,102.4763,2.027215,639.3996099,629.9773,109.3639,650.3603895,643.1699,81.77229,80.87012,82.75432,347.3127,40.09594
