Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,S,0,0,0,0,0,0,85.4,0,0,89.4,100.5915,1.813861,0,0,0,0,0,0,89.9999,89.9999,0,0
0.010,S,0.010,0.010,0,0.3839492,0,71.38622,85.4,0,0,89.3857,100.5915,1.81618,0,0,0,14.6700000762939,0,0,89.9999,89.9999,0,0
0.02,S,0.02,0.01264951,0,0.3938353,0,526.9031,85.39978,0.01646923,0,89.37138,100.5915,1.818498,166.32826949654,166.328269496179,0.000346451809277169,14.763993843995,1.663283,0.000003464518,89.9999,89.9999,0.008316414,0.00000001732259
0.03,S,0.03,0.01273056,0,0.394011,0,982.4199,85.38733,0.01668838,0,89.35708,100.5915,1.820817,337.996170985798,337.996170985181,0.000646068809618822,15.5126887925394,5.043245,0.000009925207,89.9999,89.9999,0.04184905,0.00000008427121
0.04,S,0.04,0.01337613,0,0.3952226,0,1437.937,85.35445,0.0184805,0,89.34277,100.5915,1.823136,509.843233494832,509.843233493954,0.000945998502282602,17.8343248883361,10.14168,0.00001938519,89.9999,89.9999,0.1177737,0.0000002308232
0.05,S,0.05,0.01537802,0,0.3973179,0,1593.341,85.30116,0.02455547,0,89.32847,100.5915,1.825455,568.795005137241,568.795005136274,0.00104888875465281,21.5820982455775,15.82963,0.00002987408,89.9999,89.9999,0.2476302,0.0000004771196
0.05999999,S,0.05999999,0.01860962,0,0.3974712,0,1548.669,85.23149,0.03597393,0,89.31416,100.5915,1.827774,552.418936830511,552.418936829569,0.00102030712135311,25.9074450051727,21.35382,0.00004007715,89.9999,89.9999,0.4335474,0.0000008268757
0.06999999,S,0.06999999,0.02233925,0,0.3952562,0,1552.397,85.16203,0.051549,0,89.29985,100.5915,1.830093,554.29806598043,554.298065979485,0.00102358682151834,30.6373665425906,26.8968,0.00005031302,89.9999,89.9999,0.6748005,0.000001278827
0.07999999,S,0.07999999,0.02641775,0,0.3916318,0,1563.944,85.09381,0.07142823,0,89.28555,100.5915,1.832412,559.12686676193,559.126866760978,0.00103201467034246,35.6466740881148,32.48807,0.00006063317,89.9999,89.9999,0.9717249,0.000001833557
0.08999999,S,0.08999999,0.03073717,0,0.3873327,0,1523.801,85.02469,0.09563285,0,89.27123,100.5915,1.834731,544.407968572383,544.407968571453,0.00100632534752399,40.6701239252961,37.93215,0.00007069642,89.9999,89.9999,1.323826,0.000002490205
0.09999999,S,0.09999999,0.03506879,0,0.3829626,0,1521.509,84.95644,0.12308,0,89.25693,100.5915,1.837049,543.992472282677,543.992472281747,0.0010056001665512,45.785899522095,43.37208,0.00008075242,89.9999,89.9999,1.730347,0.00000324745
0.11,S,0.11,0.03948005,0,0.3786372,0,1539.002,84.88948,0.1542273,0,89.24262,100.5915,1.839368,551.065370835185,551.065370834245,0.00101794470529295,51.0365931474191,48.88274,0.00009093186,89.9999,89.9999,2.191621,0.000004105871
0.12,S,0.12,0.04400766,0,0.3744074,0,1507.462,84.82173,0.1894855,0,89.22831,100.5915,1.841687,539.554338432004,539.554338431081,0.000997854164436089,56.2258262964472,54.27828,0.0001009104,89.9999,89.9999,2.707426,0.000005065082
0.13,S,0.13,0.04848228,0,0.3704609,0,1493.779,84.75441,0.2275491,0,89.214,100.5915,1.844006,534.799610857268,534.799610856352,0.000989555598143251,61.4044316593824,59.62627,0.000110806,89.9999,89.9999,3.276949,0.000006123664
0.14,S,0.14,0.05294778,0,0.3667549,0,1497.952,84.6883,0.2686757,0,89.1997,100.5915,1.846325,536.812062889448,536.812062888529,0.000993067988732307,66.629446764475,64.99439,0.0001207367,89.9999,89.9999,3.900052,0.000007281378
0.15,S,0.15,0.05745332,0,0.3632406,0,1499.996,84.62221,0.3133079,0,89.18539,100.5915,1.848644,538.016611095219,538.016611094299,0.000995170321125956,71.8873523774984,70.37456,0.0001306884,89.9999,89.9999,4.576897,0.000008538504
0.16,S,0.16,0.06198725,0,0.3599175,0,1497.071,84.55594,0.3613625,0,89.17108,100.5915,1.850963,537.332063100634,537.332063099715,0.000993975559391454,77.155390950885,75.74788,0.0001406282,89.9999,89.9999,5.307509,0.000009895087
0.17,S,0.17,0.06652994,0,0.3567857,0,1494.145,84.48972,0.4126341,0,89.15678,100.5915,1.853281,536.644901354465,536.644901353547,0.000992776235606783,82.4302605292698,81.11433,0.000150556,89.9999,89.9999,6.09182,0.00001135101
0.18,S,0.18,0.07107857,0,0.3485302,0,1491.22,84.42365,0.4600745,0,89.14247,100.5915,1.8556,535.957334580157,535.95733457924,0.000991576209519758,87.7094578236395,86.4739,0.0001604718,89.9999,89.9999,6.929761,0.00001290615
0.19,S,0.19,0.07563096,0,0.3519478,0,1488.296,84.3577,0.5259857,0,89.12816,100.5915,1.857919,535.260859875345,535.260859874429,0.000990360630592492,92.9909771959716,91.82651,0.0001703754,89.9999,89.9999,7.821263,0.00001456038
0.2,S,0.2,0.08018538,0,0.3547866,0,1489.51,84.29188,0.5959905,0,89.11385,100.5915,1.860238,536.14090322551,536.140903224592,0.000991896594189498,98.2888904507278,97.18792,0.0001802944,89.9999,89.9999,8.766335,0.00001631373
0.21,S,0.21,0.08475399,0,0.3571582,0,1493.485,84.22614,0.6702657,0,89.09955,100.5915,1.862557,538.074439273272,538.074439272351,0.000995271254188804,103.612512293712,102.5687,0.0001902471,89.9999,89.9999,9.765118,0.00001816644
0.22,S,0.22,0.08934481,0,0.3591459,0,1497.46,84.16023,0.7489604,0,89.08524,100.5915,1.864876,540.010399089914,540.010399088991,0.000998650139930564,108.9608945933,107.9688,0.0002002336,89.9999,89.9999,10.81781,0.00002011884
0.23,S,0.23,0.09395703,0,0.3608116,0,1501.435,84.09416,0.8320911,0,89.07093,100.5915,1.867195,541.948987808912,541.948987807986,0.00100203361457952,114.33337941311,113.3883,0.0002102539,89.9999,89.9999,11.92459,0.00002217128
0.24,S,0.24,0.09859008,0,0.3622055,0,1505.41,84.02791,0.9196764,0,89.05663,100.5915,1.869514,543.890274737632,543.890274736703,0.00100542179915672,119.72935657543,118.8272,0.0002203081,89.9999,89.9999,13.08567,0.00002432409
0.25,S,0.25,0.1032434,0,0.3633689,0,1509.386,83.96148,1.011735,0,89.04232,100.5915,1.871832,545.834172019416,545.834172018484,0.00100881454029719,125.148316698092,124.2855,0.0002303962,89.9999,89.9999,14.30123,0.00002657761
0.26,S,0.26,0.1079167,0,0.3643357,0,1513.361,83.89487,1.108289,0,89.02801,100.5915,1.874151,547.780790072601,547.780790071666,0.00101221203074657,130.589930645488,129.7633,0.0002405183,89.9999,89.9999,15.57148,0.00002893218
0.27,S,0.27,0.1126095,0,0.3651339,0,1517.337,83.82808,1.209358,0,89.0137,100.5915,1.87647,549.730082954844,549.730082953906,0.00101561418515564,136.053835555814,135.2606,0.0002506744,89.9999,89.9999,16.8966,0.00003138815
0.28,S,0.28,0.1173216,0,0.3657871,0,1521.314,83.76112,1.314968,0,88.9994,100.5915,1.878789,551.682067337855,551.682067336914,0.00101902104289649,141.539722010585,140.7774,0.0002608646,89.9999,89.9999,18.27678,0.00003394584
0.29,S,0.29,0.1220527,5.725572,0.366315,0,1525.29,83.69397,1.42514,0,88.98508,100.5915,1.881108,553.636700000943,553.6367,0.001021905,147.047424072458,146.3138,0.0002710836,89.9999,89.99989,19.73992,0.00003660558
0.3,S,0.3,0.1268027,5.510991,0.4719043,0.9936364,1529.267,83.62665,1.981503,4.491702,88.97078,100.5915,1.883427,555.42671657598,555.4244,-1.604173,152.573378621868,151.868,-0.01577065,89.9994,90.00594,21.2586,-0.00004089225
0.31,S,0.31,0.1315685,5.309512,0.4645065,0.9567531,1533.244,83.55915,2.099686,4.644969,88.95647,100.5915,1.885746,557.387268846723,557.3848,-1.658976,158.120779413351,157.4418,-0.03236041,89.99789,90.01178,22.83302,-0.0002815475
0.32,S,0.32,0.1363529,5.119776,0.4577645,0.9220895,1537.221,83.49147,2.222302,4.797315,88.94216,100.5915,1.888064,559.350492670901,559.3479,-1.703061,163.689557563286,163.0353,-0.04939102,89.99534,90.01736,24.46337,-0.0006903047
0.33,S,0.33,0.1411558,4.940609,0.4515941,0.8894187,1541.199,83.42361,2.349367,4.948521,88.92786,100.5915,1.890383,561.31658415488,561.3139,-1.73589,169.279466379126,168.6484,-0.06674992,89.99171,90.02268,26.14986,-0.001271009
0.3399999,S,0.3399999,0.1459769,4.770961,0.4459245,0.8585439,1545.177,83.35558,2.480889,5.098381,88.91355,100.5915,1.892702,563.285540398142,563.2828,-1.757056,174.890476362623,174.2812,-0.08432049,89.987,90.02772,27.89267,-0.002026361
0.3499999,S,0.3499999,0.1508164,4.609908,0.4406953,0.8292884,1549.155,83.28737,2.616882,5.246645,88.89925,100.5915,1.895021,565.257258708562,565.2545,-1.765999,180.522473919641,179.9337,-0.1019805,89.98115,90.03247,29.69201,-0.002957866
0.3599999,S,0.3599999,0.1556741,4.456207,0.4358551,0.8014968,1557.692,83.21898,2.757359,5.394077,88.88493,100.5915,1.89734,568.994227065307,568.9915,-1.761636,186.193004996414,185.6236,-0.1195969,89.97415,90.03691,31.54824,-0.004065753
0.3699999,S,0.3699999,0.160565,4.30921,0.4313476,0.7749578,1566.229,83.15031,2.9028,5.539874,88.87063,100.5915,1.899659,572.737354656602,572.7347,-1.743799,191.901990630185,191.3509,-0.1370349,89.96597,90.04103,33.46175,-0.005348912
0.3799999,S,0.3799999,0.1654892,4.168325,0.4271383,0.749562,1574.767,83.08127,3.053262,5.683763,88.85632,100.5915,1.901978,576.487641870803,576.4851,-1.711931,197.649559552379,197.1158,-0.1541542,89.9566,90.04481,35.43291,-0.006804858
0.3899999,S,0.3899999,0.1704468,4.03302,0.4231965,0.7252091,1583.304,83.01183,3.208803,5.825405,88.84201,100.5915,1.904296,580.245089943747,580.2427,-1.665383,203.435548668459,202.9182,-0.170808,89.94599,90.04823,37.46209,-0.008429669
0.3999999,S,0.3999999,0.1754376,3.902812,0.419496,0.7018092,1591.842,82.94202,3.36948,5.964489,88.82771,100.5915,1.906615,584.009801320098,584.0076,-1.60349,209.260100498356,208.7583,-0.1868429,89.93413,90.05128,39.54967,-0.01021792
0.4099999,S,0.4099999,0.1804618,3.777274,0.4160134,0.6792799,1600.38,82.87182,3.535352,6.100644,88.8134,100.5915,1.908934,587.781679784095,587.7797,-1.525568,215.123163784231,214.6361,-0.2020986,89.92099,90.05395,41.69603,-0.01216263
0.4199999,S,0.4199999,0.1855192,3.656007,0.4127287,0.657549,1608.919,82.80124,3.706481,6.233513,88.79909,100.5915,1.911253,591.56093099069,591.5592,-1.431073,221.024791956332,220.5517,-0.2164093,89.90656,90.05621,43.90155,-0.01425517
0.4299999,S,0.4299999,0.1906101,3.538725,0.409624,0.6365486,1616.398,82.73028,3.882932,6.36247,88.78478,100.5915,1.913572,594.935064287861,594.9336,-1.319966,226.960851019515,226.501,-0.229609,89.89082,90.05808,46.16656,-0.01648526
0.4399998,S,0.4399998,0.1957307,3.425323,0.4066855,0.6162298,1619.636,82.65894,4.064635,6.486325,88.77048,100.5915,1.915891,596.665595326839,596.6644,-1.194328,232.915030963475,232.4677,-0.2415523,89.87373,90.05953,48.49124,-0.01884107
0.4499998,S,0.4499998,0.2008671,3.31547,0.4039048,0.5965758,1622.875,82.58737,4.251116,6.605114,88.75617,100.5915,1.91821,598.398823171854,598.3979,-1.051118,238.887191217191,238.4517,-0.2520635,89.85531,90.06056,50.87576,-0.02130915
0.4599998,S,0.4599998,0.2060191,3.208843,0.4012684,0.5775298,1626.114,82.51566,4.442389,6.718423,88.74186,100.5915,1.920528,600.134359882824,600.1337,-0.8899642,244.87729489529,244.453,-0.2609631,89.8355,90.06116,53.32029,-0.02387428
0.4699998,S,0.4699998,0.2111867,3.105165,0.398764,0.5590365,1629.354,82.44382,4.638475,6.825794,88.72755,100.5915,1.922847,601.87221907277,601.8718,-0.7102509,250.885408538448,250.4717,-0.2680656,89.81432,90.06132,55.825,-0.02651943
0.4799998,S,0.4799998,0.2163699,3.004183,0.3963813,0.5410484,1632.594,82.37183,4.8394,6.926771,88.71325,100.5915,1.925166,603.612316800439,603.6121,-0.5115924,256.911501972985,256.5078,-0.2731815,89.79176,90.06102,58.39008,-0.02922566
0.4899998,S,0.4899998,0.2215688,2.905655,0.3941108,0.5235226,1635.834,82.29968,5.045191,7.020898,88.69894,100.5915,1.927485,605.35477119634,605.3547,-0.2935951,262.95564764433,262.5614,-0.2761174,89.76778,90.06025,61.0157,-0.03197215
0.4999998,S,0.4999998,0.2267834,2.809378,0.3919441,0.5064169,1639.074,82.2274,5.255874,7.107646,88.68463,100.5915,1.929804,607.099502554136,607.0995,-0.05568868,269.017720897063,268.6324,-0.2766743,89.7424,90.05901,63.70202,-0.03473611
0.5099998,S,0.5099998,0.2320136,2.715151,0.3898741,0.4896971,1642.314,82.15497,5.471482,7.186553,88.67033,100.5915,1.932123,608.846533659862,608.8465,0.2024534,275.097798985051,274.7209,-0.2746498,89.7156,90.05728,66.44923,-0.03749273
0.5199998,S,0.5199998,0.2372594,2.622805,0.3878943,0.4733284,1645.555,82.0824,5.692045,7.257062,88.65601,100.5915,1.934442,610.59598972373,610.5958,0.4813409,281.195761547467,280.8268,-0.2698364,89.68738,90.05505,69.2575,-0.04021516
0.5299998,S,0.5299998,0.2425208,2.532182,0.3859989,0.4572819,1648.796,82.00967,5.917598,7.318681,88.64171,100.5915,1.936761,612.347698457697,612.3472,0.7813185,287.311789642288,286.9503,-0.2620232,89.65774,90.05231,72.127,-0.04287446
0.5399998,S,0.5399998,0.247798,2.44314,0.384183,0.4415305,1652.038,81.93681,6.148191,7.370869,88.6274,100.5915,1.939079,614.101790089995,614.1008,1.102738,293.445766402555,293.0913,-0.2509958,89.62667,90.04906,75.05791,-0.04543956
0.5499998,S,0.5499998,0.2530907,2.355552,0.3825072,0.4260468,1655.279,81.86381,6.384944,7.41304,88.6131,100.5915,1.941398,615.857697521962,615.856,1.445981,299.597776252364,299.2499,-0.236536,89.59419,90.04529,78.05042,-0.04787721
0.5599998,S,0.5599998,0.2583992,2.269304,0.3809494,0.4108102,1658.521,81.79065,6.627732,7.444661,88.59879,100.5915,1.943717,617.615656106009,617.613,1.811325,305.767705235165,305.426,-0.2184227,89.56031,90.04097,81.10468,-0.05015201
0.5699998,S,0.5699998,0.2637233,2.184309,0.3794599,0.3958031,1660.974,81.71735,6.875863,7.465077,88.58448,100.5915,1.946036,619.065197267987,619.0613,2.196659,311.952542657794,311.6166,-0.1964561,89.52502,90.03612,84.22084,-0.0522264
0.5799997,S,0.5799997,0.2690604,2.100478,0.3780358,0.3810108,1663.09,81.64392,7.12927,7.473754,88.57018,100.5915,1.948355,620.383161655665,620.3777,2.603192,318.15097730001,317.8204,-0.1704242,89.48835,90.03072,87.39905,-0.0540608
0.5899997,S,0.5899997,0.2744094,2.017729,0.3766744,0.3664176,1665.205,81.57039,7.387945,7.470163,88.55586,100.5915,1.950674,621.702494143993,621.6951,3.032138,324.362998064687,324.0374,-0.1401028,89.45029,90.02477,90.63942,-0.05561344
0.5999997,S,0.5999997,0.2797702,1.935982,0.3753732,0.3520098,1667.321,81.49677,7.651949,7.453777,88.54156,100.5915,1.952993,623.022839165731,623.0131,3.483583,330.588494968807,330.2675,-0.105267,89.41089,90.01826,93.94209,-0.05684029
0.6099997,S,0.6099997,0.2851429,1.855176,0.37413,0.3377736,1669.437,81.42305,7.921337,7.424058,88.52725,100.5915,1.955311,624.344244011275,624.3317,3.957702,336.82755883357,336.5108,-0.06568999,89.37014,90.01118,97.3072,-0.05769507
0.6199997,S,0.6199997,0.2905274,1.775252,0.3729426,0.3236984,1671.553,81.34924,8.196175,7.380499,88.51295,100.5915,1.95763,625.666757312089,625.6509,4.454496,343.080181449515,342.7673,-0.02114503,89.32809,90.00353,100.7349,-0.05812925
0.6299997,S,0.6299997,0.2959238,1.696159,0.3718094,0.3097741,1673.67,81.27534,8.476531,7.322577,88.49863,100.5915,1.959949,626.990530411778,626.9708,4.97405,349.346355469798,349.037,0.02859547,89.28475,89.9953,104.2252,-0.05809199
0.6399997,S,0.6399997,0.3013321,1.617861,0.3707289,0.2959923,1675.787,81.20135,8.762482,7.249797,88.48433,100.5915,1.962268,628.315416201228,628.2912,5.516361,355.626074332522,355.3199,0.08375908,89.24017,89.9865,107.7784,-0.05753022
0.6499997,S,0.6499997,0.3067522,1.540325,0.3696995,0.2823464,1677.904,81.12726,9.054093,7.161679,88.47002,100.5915,1.964587,629.64146868645,629.6121,6.081334,361.919332191392,361.616,0.1445724,89.19436,89.9771,111.3946,-0.05638856
0.6599997,S,0.6599997,0.3121842,1.463523,0.36872,0.2688313,1680.022,81.05307,9.351456,7.057776,88.45571,100.5915,1.966906,630.968543428229,630.9333,6.668864,368.226123885088,367.9253,0.211261,89.14738,89.9671,115.0739,-0.0546094
0.6699997,S,0.6699997,0.3176281,1.387436,0.3677894,0.2554418,1682.139,80.97879,9.654649,6.937634,88.44141,100.5915,1.969225,632.296897493906,632.255,7.278843,374.546444917493,374.2478,0.2840494,89.09925,89.95651,118.8163,-0.05213284
0.6799996,S,0.6799996,0.3230839,1.312063,0.3669064,0.2421749,1684.258,80.90442,9.963752,6.80084,88.4271,100.5915,1.971543,633.626388318358,633.577,7.911071,380.880391322464,380.5836,0.3631601,89.05004,89.94533,122.6222,-0.0488968
0.6899996,S,0.6899996,0.3285516,1.237391,0.3660704,0.2290306,1686.376,80.82996,10.27887,6.647069,88.41279,100.5915,1.973862,634.956771605036,634.899,8.565139,387.227859801277,386.9326,0.4488115,88.99979,89.93355,126.4915,-0.04483694
0.6999996,S,0.6999996,0.3340311,1.163431,0.3652803,0.2160068,1688.03,80.75539,10.60009,6.475878,88.39848,100.5915,1.976181,636.103178473897,636.0361,9.237595,393.586947723938,393.2929,0.5411875,88.94853,89.92116,130.4244,-0.03988694
0.7099996,S,0.7099996,0.3395209,1.090198,0.3645355,0.2031054,1689.374,80.68074,10.92739,6.286988,88.38418,100.5915,1.9785,637.126766092597,637.0494,9.928647,399.956552536219,399.6634,0.640474,88.89636,89.90819,134.4211,-0.03397864
0.7199996,S,0.7199996,0.3450199,1.017699,0.3638351,0.1903293,1690.718,80.60603,11.26083,6.080198,88.36987,100.5915,1.980819,638.150703968306,638.062,10.63979,406.336572163008,406.044,0.7468719,88.84331,89.89462,138.4815,-0.02704191
0.7299996,S,0.7299996,0.3505282,0.9459555,0.3631785,0.1776797,1692.062,80.53127,11.60048,5.855279,88.35556,100.5915,1.983138,639.174845927469,639.0737,11.37056,412.727104866678,412.4348,0.8605775,88.78945,89.88045,142.6058,-0.01900466
0.7399996,S,0.7399996,0.3560458,0.8749858,0.3625648,0.1651606,1693.407,80.45644,11.94644,5.612114,88.34126,100.5915,1.985457,640.199240928262,640.0845,12.12027,419.128049430496,418.8357,0.9817802,88.73486,89.86569,146.7942,-0.009792873
0.7499996,S,0.7499996,0.3615725,0.8048225,0.3619933,0.1527751,1694.752,80.38155,12.2988,5.350579,88.32695,100.5915,1.987775,641.223937673896,641.0944,12.88831,425.539305047685,425.2466,1.110663,88.67958,89.85035,151.0467,0.0006693432
0.7599996,S,0.7599996,0.3671084,0.7355061,0.3614631,0.1405293,1696.098,80.30659,12.65765,5.070673,88.31264,100.5915,1.990094,642.249078753368,642.1035,13.67386,431.960971127154,431.6676,1.247402,88.62373,89.83443,155.3633,0.01245967
0.7699996,S,0.7699996,0.3726535,0.6670641,0.3609735,0.1284302,1697.443,80.23158,13.02309,4.772481,88.29833,100.5915,1.992413,643.274301598035,643.1114,14.47599,438.393047380022,438.0987,1.392162,88.56735,89.81793,159.7443,0.02565749
0.7799996,S,0.7799996,0.3782078,0.5995461,0.3605236,0.1164827,1698.789,80.15651,13.39523,4.456045,88.28403,100.5915,1.994732,644.299843775966,644.1183,15.29393,444.835533873402,444.5399,1.545101,88.51054,89.80086,164.1897,0.0403438
0.7899995,S,0.7899995,0.3837714,0.5330029,0.3601126,0.1046957,1700.136,80.08138,13.77415,4.121587,88.26971,100.5915,1.997051,645.325531773303,645.124,16.12658,451.288330979593,450.9911,1.706367,88.45339,89.78322,168.6996,0.05660114
0.7999995,S,0.7999995,0.3893439,0.4674846,0.3597394,0.09307798,1701.482,80.0062,14.15994,3.769395,88.25541,100.5915,1.99937,646.351486960592,646.1286,16.97283,457.751539079777,457.4524,1.876095,88.396,89.76502,173.2742,0.07451345
0.8099995,S,0.8099995,0.3949258,0.4030431,0.3594032,0.08163849,1702.829,79.93095,14.55268,3.399803,88.2411,100.5915,2.001689,647.377624916688,647.132,17.83154,464.22505890295,463.9237,2.05441,88.33843,89.74628,177.9134,0.09416597
0.8199995,S,0.8199995,0.4005169,0.3397367,0.3591028,0.07038634,1704.176,79.85564,14.95248,3.013218,88.2268,100.5915,2.004008,648.403954094914,648.1342,18.70151,470.708991209415,470.4051,2.241425,88.2808,89.72699,182.6175,0.1156451
0.8299995,S,0.8299995,0.4061171,0.2776244,0.3588371,0.05933184,1705.523,79.78027,15.3594,2.610156,88.21249,100.5915,2.006326,649.430373829909,649.1351,19.58143,477.203236932363,476.8965,2.437239,88.22319,89.70718,187.3864,0.1390385
0.8399995,S,0.8399995,0.4117266,0.2167794,0.358605,0.04848534,1706.871,79.70485,15.77353,2.191202,88.19818,100.5915,2.008645,650.457075801633,650.1349,20.46996,483.707797046282,483.3979,2.641938,88.16572,89.68686,192.2204,0.1644344
0.8499995,S,0.8499995,0.4173451,0.1572606,0.3584052,0.03785971,1708.219,79.62936,16.19493,1.757124,88.18388,100.5915,2.010964,651.483836145226,651.1334,21.36549,490.222572568958,489.9092,2.855593,88.10848,89.66603,197.1195,0.191922
0.8599995,S,0.8599995,0.4229728,0.09914084,0.3582363,0.02746536,1709.567,79.55382,16.62367,1.308662,88.16956,100.5915,2.013283,652.510628297545,652.1306,22.26658,496.747664342952,496.4305,3.078259,88.05159,89.64472,202.0838,0.2215913
0.8699995,S,0.8699995,0.4286096,0.04249264,0.3580972,0.01731502,1710.916,79.47821,17.05981,0.8467384,88.15526,100.5915,2.015602,653.537610526423,653.1267,23.17158,503.283073190134,502.9618,3.309975,87.99515,89.62294,207.1134,0.2535324
0.8799995,S,0.8799995,0.4342556,-0.0126113,0.3579861,0.007421441,1712.265,79.40254,17.50341,0.3723649,88.14095,100.5915,2.017921,654.564628823272,654.1216,24.07874,509.828699836901,509.503,3.550762,87.93926,89.60071,212.2085,0.2878361
0.8899994,S,0.8899994,0.4399107,-0.06609849,0.3579016,-0.002202612,1713.614,79.32682,17.9545,-0.1133563,88.12664,100.5915,2.02024,655.591619441387,655.1153,24.9863,516.384544811993,516.0541,3.800625,87.88404,89.57803,217.369,0.3245931
0.8999994,S,0.8999994,0.4455748,-0.1178976,0.3578422,-0.01154443,1714.963,79.25104,18.41312,-0.6092328,88.11234,100.5915,2.022558,656.61860687279,656.1079,25.89244,522.950708264367,522.6152,4.059549,87.82961,89.55495,222.5952,0.3638939
0.9099994,S,0.9099994,0.4512482,-0.1679295,0.3578063,-0.02059151,1716.313,79.17519,18.87932,-1.11399,88.09803,100.5915,2.024877,657.645604411936,657.0995,26.7953,529.527090286215,529.1862,4.327502,87.77606,89.53146,227.887,0.4058292
0.9199994,S,0.9199994,0.4569307,-0.2161159,0.3577921,-0.02932998,1717.663,79.09929,19.3531,-1.626181,88.08372,100.5915,2.027196,658.672509076392,658.0901,27.69286,536.113690465777,535.7671,4.60443,87.72353,89.50761,233.2447,0.4504889
0.9299994,S,0.9299994,0.4626223,-0.2623861,0.357798,-0.03774614,1719.013,79.02333,19.83446,-2.144261,88.06941,100.5915,2.029515,659.699304510791,659.0798,28.58303,542.710508017452,542.3579,4.890261,87.67213,89.48339,238.6683,0.4979623
0.9399994,S,0.9399994,0.468323,-0.3066697,0.3578221,-0.0458276,1720.364,78.94731,20.32344,-2.666659,88.05511,100.5915,2.031834,660.725768221556,660.0685,29.46381,549.317541614561,548.9586,5.184899,87.62194,89.45886,244.1579,0.5483381
0.9499994,S,0.9499994,0.4740328,-0.3488894,0.3578629,-0.05356203,1721.715,78.87123,20.82001,-3.1917,88.0408,100.5915,2.034153,661.752264363702,661.0567,30.33313,555.934789555086,555.5692,5.48823,87.5731,89.43402,249.7135,0.6017038
0.9599994,S,0.9599994,0.4797518,-0.3889753,0.3579185,-0.06093593,1723.066,78.79509,21.32415,-3.717528,88.02649,100.5915,2.036472,662.778440735649,662.0442,31.18876,562.562149527472,562.1896,5.800118,87.52573,89.4089,255.3354,0.6581455
0.9699994,S,0.9699994,0.4854797,-0.4268588,0.3579871,-0.06793704,1724.417,78.71889,21.83585,-4.242264,88.01218,100.5915,2.03879,663.804436255092,663.0313,32.0285,569.199718454171,568.8199,6.120403,87.47991,89.38353,261.0237,0.7177481
0.9799994,S,0.9799994,0.4912168,-0.4624777,0.3580672,-0.07455339,1725.769,78.64262,22.35509,-4.763926,87.99788,100.5915,2.041109,664.829981179724,664.0179,32.85015,575.847492695121,575.4601,6.448905,87.43576,89.35794,266.7783,0.7805946
0.9899994,S,0.9899994,0.496963,-0.495764,0.3581569,-0.08077411,1726.922,78.56631,22.88184,-5.280481,87.98357,100.5915,2.043428,665.773717394209,664.9229,33.64788,582.504567072222,582.1093,6.785384,87.39339,89.33216,272.5994,0.8467661
0.9999993,S,0.9999993,0.5027176,-0.5266662,0.3582548,-0.08658731,1727.278,78.48993,23.41598,-5.78967,87.96926,100.5915,2.045747,666.389993830227,665.5011,34.40799,589.16773298868,588.7643,7.129464,87.35288,89.30623,278.487,0.9163404
1.009999,S,1.009999,0.5084777,-0.5551306,0.3583592,-0.09198401,1727.634,78.41352,23.9572,-6.289366,87.95496,100.5915,2.048066,667.004930660591,666.0785,35.1427,595.836884231383,595.425,7.480891,87.31435,89.28017,284.4413,0.9893921
1.019999,S,1.019999,0.5142434,-0.5811043,0.3584685,-0.09695481,1727.99,78.3371,24.50545,-6.777318,87.94065,100.5915,2.050385,667.618227658619,666.655,35.84981,602.512213469798,602.0916,7.839389,87.27787,89.25404,290.4622,1.065994
1.029999,S,1.029999,0.5200147,-0.6045402,0.3585816,-0.1014905,1728.347,78.26066,25.06067,-7.251182,87.92634,100.5915,2.052704,668.229877192354,667.2308,36.52709,609.193512762736,608.7639,8.204659,87.24355,89.22784,296.5498,1.146214
1.039999,S,1.039999,0.5257915,-0.6253991,0.358697,-0.1055829,1728.704,78.1842,25.6228,-7.708591,87.91203,100.5915,2.055022,668.839970840039,667.8062,37.17238,615.880872992166,615.442,8.576384,87.21146,89.20161,302.7042,1.230119
1.049999,S,1.049999,0.5315738,-0.6436488,0.3588136,-0.109225,1729.062,78.10774,26.19177,-8.147169,87.89773,100.5915,2.057341,669.448102237926,668.381,37.7836,622.574284095022,622.1259,8.95422,87.18168,89.1754,308.9255,1.317772
1.059999,S,1.059999,0.5373617,-0.6592565,0.3589304,-0.1124114,1729.419,78.03127,26.76754,-8.564559,87.88342,100.5915,2.05966,670.05426655126,668.9554,38.35874,629.27363513207,628.8155,9.337808,87.15429,89.14923,315.2136,1.409232
1.069999,S,1.069999,0.5431552,-0.6722106,0.3590465,-0.1151363,1729.777,77.95477,27.35004,-8.958302,87.86911,100.5915,2.061979,670.65865569312,669.5298,38.89575,635.97891399571,635.5108,9.726765,87.12933,89.12313,321.5687,1.504555
